sex_s,race_s,race_c,edu_s,edu_c,multiplier,log,sides_alloc
male,nh_black,nh_twoplus,graduate,hs_or_less,0.949,-0.05239,15.8
male,nh_black,nh_twoplus,graduate,some_college,0.9736,-0.02679,49.0
male,nh_black,nh_twoplus,graduate,bachelors,0.8117,-0.20857,75.0
male,nh_black,nh_twoplus,graduate,graduate,0.9735,-0.02682,124.2
male,nh_black,nh_other,hs_or_less,hs_or_less,1.0026,0.0026,32.3
male,nh_black,nh_other,hs_or_less,some_college,0.8885,-0.1182,16.4
male,nh_black,nh_other,hs_or_less,bachelors,1.0948,0.09053,14.5
male,nh_black,nh_other,hs_or_less,graduate,0.9877,-0.01235,4.4
male,nh_black,nh_other,some_college,hs_or_less,1.1759,0.162,22.1
male,nh_black,nh_other,some_college,some_college,1.0456,0.04462,31.6
male,nh_black,nh_other,some_college,bachelors,0.9101,-0.09416,9.9
male,nh_black,nh_other,some_college,graduate,0.9041,-0.10086,2.6
male,nh_black,nh_other,bachelors,hs_or_less,1.1009,0.0961,7.6
male,nh_black,nh_other,bachelors,some_college,0.9681,-0.03239,7.3
male,nh_black,nh_other,bachelors,bachelors,0.8806,-0.12714,10.1
male,nh_black,nh_other,bachelors,graduate,1.0758,0.0731,11.4
male,nh_black,nh_other,graduate,hs_or_less,1.0191,0.0189,1.9
male,nh_black,nh_other,graduate,some_college,1.0264,0.02604,3.7
male,nh_black,nh_other,graduate,bachelors,1.1353,0.12686,11.0
male,nh_black,nh_other,graduate,graduate,0.8558,-0.15571,2.0
male,nh_asian,hispanic,hs_or_less,hs_or_less,0.559,-0.58169,116.6
male,nh_asian,hispanic,hs_or_less,some_college,1.0081,0.00808,99.6
male,nh_asian,hispanic,hs_or_less,bachelors,1.204,0.18563,45.0
male,nh_asian,hispanic,hs_or_less,graduate,1.1233,0.11628,16.5
male,nh_asian,hispanic,some_college,hs_or_less,0.7428,-0.29733,107.5
male,nh_asian,hispanic,some_college,some_college,1.201,0.18319,227.7
male,nh_asian,hispanic,some_college,bachelors,1.5643,0.44742,112.1
male,nh_asian,hispanic,some_college,graduate,1.4939,0.40139,45.5
male,nh_asian,hispanic,bachelors,hs_or_less,0.711,-0.34114,73.6
male,nh_asian,hispanic,bachelors,some_college,0.8536,-0.15831,123.3
male,nh_asian,hispanic,bachelors,bachelors,1.2846,0.25048,256.4
male,nh_asian,hispanic,bachelors,graduate,1.1894,0.17341,96.3
male,nh_asian,hispanic,graduate,hs_or_less,0.7835,-0.24393,39.1
male,nh_asian,hispanic,graduate,some_college,0.7376,-0.30442,48.2
male,nh_asian,hispanic,graduate,bachelors,1.006,0.00595,122.7
male,nh_asian,hispanic,graduate,graduate,1.1674,0.1548,146.1
male,nh_asian,nh_white,hs_or_less,hs_or_less,0.6222,-0.47456,155.1
male,nh_asian,nh_white,hs_or_less,some_college,0.7397,-0.3015,148.8
male,nh_asian,nh_white,hs_or_less,bachelors,0.9125,-0.09158,102.5
male,nh_asian,nh_white,hs_or_less,graduate,1.177,0.163,67.3
male,nh_asian,nh_white,some_college,hs_or_less,0.78,-0.24847,129.9
male,nh_asian,nh_white,some_college,some_college,0.8972,-0.10843,348.9
male,nh_asian,nh_white,some_college,bachelors,1.2391,0.21439,279.6
male,nh_asian,nh_white,some_college,graduate,1.1037,0.09868,114.0
male,nh_asian,nh_white,bachelors,hs_or_less,0.9599,-0.04088,122.5
male,nh_asian,nh_white,bachelors,some_college,0.9102,-0.09409,273.8
male,nh_asian,nh_white,bachelors,bachelors,1.3203,0.27789,884.6
male,nh_asian,nh_white,bachelors,graduate,1.3003,0.26261,455.2
male,nh_asian,nh_white,graduate,hs_or_less,0.8074,-0.21393,44.9
male,nh_asian,nh_white,graduate,some_college,0.956,-0.04498,148.6
male,nh_asian,nh_white,graduate,bachelors,1.3061,0.26706,548.4
male,nh_asian,nh_white,graduate,graduate,1.3965,0.33397,763.6
male,nh_asian,nh_black,hs_or_less,hs_or_less,0.8322,-0.18363,13.5
male,nh_asian,nh_black,hs_or_less,some_college,1.1901,0.17406,24.4
male,nh_asian,nh_black,hs_or_less,bachelors,1.1507,0.14038,9.7
male,nh_asian,nh_black,hs_or_less,graduate,0.9772,-0.02306,1.6
male,nh_asian,nh_black,some_college,hs_or_less,0.9095,-0.09491,10.7
male,nh_asian,nh_black,some_college,some_college,1.0131,0.013,29.9
male,nh_asian,nh_black,some_college,bachelors,1.0427,0.04186,10.3
male,nh_asian,nh_black,some_college,graduate,1.1025,0.09758,8.2
male,nh_asian,nh_black,bachelors,hs_or_less,0.9697,-0.0308,10.1
male,nh_asian,nh_black,bachelors,some_college,0.8661,-0.14378,15.6
male,nh_asian,nh_black,bachelors,bachelors,1.13,0.12221,33.1
male,nh_asian,nh_black,bachelors,graduate,0.8342,-0.18128,7.1
male,nh_asian,nh_black,graduate,hs_or_less,0.988,-0.0121,5.3
male,nh_asian,nh_black,graduate,some_college,1.11,0.10434,17.0
male,nh_asian,nh_black,graduate,bachelors,1.0803,0.07725,20.1
male,nh_asian,nh_black,graduate,graduate,0.9038,-0.10112,18.7
male,nh_asian,nh_asian,hs_or_less,hs_or_less,2.5698,0.94381,3293.1
male,nh_asian,nh_asian,hs_or_less,some_college,1.259,0.23034,1070.1
male,nh_asian,nh_asian,hs_or_less,bachelors,0.8892,-0.11741,838.7
male,nh_asian,nh_asian,hs_or_less,graduate,0.6672,-0.4046,346.7
male,nh_asian,nh_asian,some_college,hs_or_less,1.0954,0.09116,891.8
male,nh_asian,nh_asian,some_college,some_college,1.0153,0.01523,1595.5
male,nh_asian,nh_asian,some_college,bachelors,0.7729,-0.25757,1400.8
male,nh_asian,nh_asian,some_college,graduate,0.5066,-0.67997,510.6
male,nh_asian,nh_asian,bachelors,hs_or_less,1.4874,0.39705,869.8
male,nh_asian,nh_asian,bachelors,some_college,0.8625,-0.14787,1063.8
male,nh_asian,nh_asian,bachelors,bachelors,0.9825,-0.01768,5494.6
male,nh_asian,nh_asian,bachelors,graduate,0.7427,-0.29752,2796.0
male,nh_asian,nh_asian,graduate,hs_or_less,1.2889,0.25378,374.2
male,nh_asian,nh_asian,graduate,some_college,0.7821,-0.24573,490.6
male,nh_asian,nh_asian,graduate,bachelors,0.9785,-0.02174,3408.0
male,nh_asian,nh_asian,graduate,graduate,1.2109,0.19138,7299.3
male,nh_asian,nh_aian,hs_or_less,hs_or_less,1.0902,0.08636,7.9
male,nh_asian,nh_aian,hs_or_less,some_college,1.0193,0.0191,3.6
male,nh_asian,nh_aian,hs_or_less,bachelors,0.9827,-0.0175,0.0
male,nh_asian,nh_aian,hs_or_less,graduate,1.0319,0.03137,1.2
male,nh_asian,nh_aian,some_college,hs_or_less,0.9922,-0.00779,2.8
male,nh_asian,nh_aian,some_college,some_college,0.9519,-0.0493,3.5
male,nh_asian,nh_aian,some_college,bachelors,0.993,-0.00705,0.8
male,nh_asian,nh_aian,some_college,graduate,1.0211,0.0209,1.1
male,nh_asian,nh_aian,bachelors,hs_or_less,0.9893,-0.01075,2.0
male,nh_asian,nh_aian,bachelors,some_college,0.9791,-0.02109,3.5
male,nh_asian,nh_aian,bachelors,bachelors,1.0154,0.01533,3.8
male,nh_asian,nh_aian,bachelors,graduate,0.9868,-0.01333,0.8
male,nh_asian,nh_aian,graduate,hs_or_less,0.9812,-0.019,0.5
male,nh_asian,nh_aian,graduate,some_college,0.9579,-0.04306,0.8
male,nh_asian,nh_aian,graduate,bachelors,1.0285,0.02807,3.0
male,nh_asian,nh_aian,graduate,graduate,0.9878,-0.01226,1.5
male,nh_asian,nh_nhpi,hs_or_less,hs_or_less,0.9496,-0.0517,3.3
male,nh_asian,nh_nhpi,hs_or_less,some_college,1.0174,0.01726,3.3
male,nh_asian,nh_nhpi,hs_or_less,bachelors,1.026,0.02569,1.5
male,nh_asian,nh_nhpi,hs_or_less,graduate,1.0149,0.01476,0.7
male,nh_asian,nh_nhpi,some_college,hs_or_less,0.9886,-0.01149,3.0
male,nh_asian,nh_nhpi,some_college,some_college,1.0597,0.05795,7.1
male,nh_asian,nh_nhpi,some_college,bachelors,1.0513,0.05,2.9
male,nh_asian,nh_nhpi,some_college,graduate,0.9868,-0.01328,0.0
male,nh_asian,nh_nhpi,bachelors,hs_or_less,0.9483,-0.05311,0.8
male,nh_asian,nh_nhpi,bachelors,some_college,1.0669,0.06472,6.4
male,nh_asian,nh_nhpi,bachelors,bachelors,0.9695,-0.03097,2.6
male,nh_asian,nh_nhpi,bachelors,graduate,1.0123,0.01226,1.9
male,nh_asian,nh_nhpi,graduate,hs_or_less,1.0267,0.02631,2.2
male,nh_asian,nh_nhpi,graduate,some_college,0.9418,-0.05999,0.0
male,nh_asian,nh_nhpi,graduate,bachelors,0.9526,-0.04859,0.6
male,nh_asian,nh_nhpi,graduate,graduate,1.0002,0.00017,2.4
male,nh_asian,nh_twoplus,hs_or_less,hs_or_less,0.9662,-0.0344,47.4
male,nh_asian,nh_twoplus,hs_or_less,some_college,0.9011,-0.10411,37.2
male,nh_asian,nh_twoplus,hs_or_less,bachelors,1.0919,0.0879,23.8
male,nh_asian,nh_twoplus,hs_or_less,graduate,1.1811,0.16645,15.4
male,nh_asian,nh_twoplus,some_college,hs_or_less,0.9621,-0.03868,30.5
male,nh_asian,nh_twoplus,some_college,some_college,1.0925,0.08851,94.4
male,nh_asian,nh_twoplus,some_college,bachelors,0.9811,-0.01908,35.7
male,nh_asian,nh_twoplus,some_college,graduate,0.9419,-0.05981,13.4
male,nh_asian,nh_twoplus,bachelors,hs_or_less,0.7977,-0.22598,12.7
male,nh_asian,nh_twoplus,bachelors,some_college,0.9394,-0.06254,61.6
male,nh_asian,nh_twoplus,bachelors,bachelors,1.4343,0.3607,176.0
male,nh_asian,nh_twoplus,bachelors,graduate,1.0019,0.00192,57.4
male,nh_asian,nh_twoplus,graduate,hs_or_less,0.9268,-0.07603,9.2
male,nh_asian,nh_twoplus,graduate,some_college,0.896,-0.10979,28.3
male,nh_asian,nh_twoplus,graduate,bachelors,1.0962,0.09181,81.9
male,nh_asian,nh_twoplus,graduate,graduate,0.9353,-0.06691,82.7
male,nh_asian,nh_other,hs_or_less,hs_or_less,1.0065,0.00649,3.3
male,nh_asian,nh_other,hs_or_less,some_college,0.9557,-0.0453,0.6
male,nh_asian,nh_other,hs_or_less,bachelors,1.0007,0.00067,1.1
male,nh_asian,nh_other,hs_or_less,graduate,0.9897,-0.01032,0.2
male,nh_asian,nh_other,some_college,hs_or_less,0.9641,-0.03651,0.8
male,nh_asian,nh_other,some_college,some_college,1.0358,0.03516,5.3
male,nh_asian,nh_other,some_college,bachelors,1.0603,0.0586,4.0
male,nh_asian,nh_other,some_college,graduate,1.0108,0.01071,1.3
male,nh_asian,nh_other,bachelors,hs_or_less,0.9796,-0.02063,0.8
male,nh_asian,nh_other,bachelors,some_college,0.9637,-0.03702,1.9
male,nh_asian,nh_other,bachelors,bachelors,0.9595,-0.04131,4.5
male,nh_asian,nh_other,bachelors,graduate,1.0116,0.01148,3.6
male,nh_asian,nh_other,graduate,hs_or_less,1.0018,0.00179,0.8
male,nh_asian,nh_other,graduate,some_college,0.9743,-0.02605,0.8
male,nh_asian,nh_other,graduate,bachelors,0.9418,-0.06,1.7
male,nh_asian,nh_other,graduate,graduate,1.1645,0.15225,10.8
male,nh_aian,hispanic,hs_or_less,hs_or_less,1.0297,0.02927,79.9
male,nh_aian,hispanic,hs_or_less,some_college,1.0854,0.08196,39.6
male,nh_aian,hispanic,hs_or_less,bachelors,0.9368,-0.06523,8.0
male,nh_aian,hispanic,hs_or_less,graduate,1.0472,0.04608,4.9
male,nh_aian,hispanic,some_college,hs_or_less,1.0014,0.00143,27.3
male,nh_aian,hispanic,some_college,some_college,0.9226,-0.08059,28.1
male,nh_aian,hispanic,some_college,bachelors,1.093,0.08892,15.1
male,nh_aian,hispanic,some_college,graduate,1.0167,0.01661,4.2
male,nh_aian,hispanic,bachelors,hs_or_less,0.9436,-0.05804,2.7
male,nh_aian,hispanic,bachelors,some_college,0.9539,-0.04719,4.3
male,nh_aian,hispanic,bachelors,bachelors,0.9807,-0.01945,7.1
male,nh_aian,hispanic,bachelors,graduate,1.0563,0.05478,4.9
male,nh_aian,hispanic,graduate,hs_or_less,1.0008,0.00079,1.4
male,nh_aian,hispanic,graduate,some_college,0.9657,-0.03493,0.5
male,nh_aian,hispanic,graduate,bachelors,0.9643,-0.03638,1.3
male,nh_aian,hispanic,graduate,graduate,1.022,0.02176,3.3
male,nh_aian,nh_white,hs_or_less,hs_or_less,1.1558,0.14478,205.9
male,nh_aian,nh_white,hs_or_less,some_college,1.1436,0.13417,163.0
male,nh_aian,nh_white,hs_or_less,bachelors,0.7742,-0.25597,49.5
male,nh_aian,nh_white,hs_or_less,graduate,0.841,-0.17314,19.6
male,nh_aian,nh_white,some_college,hs_or_less,1.1955,0.17855,78.0
male,nh_aian,nh_white,some_college,some_college,1.1117,0.10589,153.9
male,nh_aian,nh_white,some_college,bachelors,0.9623,-0.03847,72.5
male,nh_aian,nh_white,some_college,graduate,0.9147,-0.08917,27.0
male,nh_aian,nh_white,bachelors,hs_or_less,1.3067,0.26751,22.5
male,nh_aian,nh_white,bachelors,some_college,1.0912,0.08732,29.8
male,nh_aian,nh_white,bachelors,bachelors,0.8879,-0.1189,43.8
male,nh_aian,nh_white,bachelors,graduate,0.927,-0.07583,22.1
male,nh_aian,nh_white,graduate,hs_or_less,0.9969,-0.00314,2.9
male,nh_aian,nh_white,graduate,some_college,1.0058,0.00574,7.5
male,nh_aian,nh_white,graduate,bachelors,0.9309,-0.07158,14.5
male,nh_aian,nh_white,graduate,graduate,0.9065,-0.0982,18.1
male,nh_aian,nh_black,hs_or_less,hs_or_less,0.9264,-0.07645,7.9
male,nh_aian,nh_black,hs_or_less,some_college,1.0193,0.01914,8.3
male,nh_aian,nh_black,hs_or_less,bachelors,1.083,0.07973,4.9
male,nh_aian,nh_black,hs_or_less,graduate,1.0702,0.06784,3.3
male,nh_aian,nh_black,some_college,hs_or_less,0.9888,-0.01121,3.6
male,nh_aian,nh_black,some_college,some_college,1.0141,0.01399,8.2
male,nh_aian,nh_black,some_college,bachelors,0.9625,-0.03827,0.9
male,nh_aian,nh_black,some_college,graduate,0.9752,-0.0251,0.3
male,nh_aian,nh_black,bachelors,hs_or_less,0.9945,-0.00556,0.5
male,nh_aian,nh_black,bachelors,some_college,0.9989,-0.00114,1.4
male,nh_aian,nh_black,bachelors,bachelors,1.0181,0.01793,2.2
male,nh_aian,nh_black,bachelors,graduate,0.9752,-0.02514,0.1
male,nh_aian,nh_black,graduate,hs_or_less,0.9956,-0.00441,0.1
male,nh_aian,nh_black,graduate,some_college,0.9872,-0.01286,0.0
male,nh_aian,nh_black,graduate,bachelors,1.0076,0.0076,0.8
male,nh_aian,nh_black,graduate,graduate,0.9939,-0.0061,0.6
male,nh_aian,nh_asian,hs_or_less,hs_or_less,1.0221,0.02187,7.5
male,nh_aian,nh_asian,hs_or_less,some_college,0.9909,-0.00913,4.5
male,nh_aian,nh_asian,hs_or_less,bachelors,0.9252,-0.07772,2.3
male,nh_aian,nh_asian,hs_or_less,graduate,0.9541,-0.04694,0.9
male,nh_aian,nh_asian,some_college,hs_or_less,1.0912,0.08725,5.3
male,nh_aian,nh_asian,some_college,some_college,1.1493,0.13917,9.7
male,nh_aian,nh_asian,some_college,bachelors,0.9049,-0.09992,1.6
male,nh_aian,nh_asian,some_college,graduate,0.9417,-0.06002,0.7
male,nh_aian,nh_asian,bachelors,hs_or_less,0.9882,-0.01182,0.0
male,nh_aian,nh_asian,bachelors,some_college,1.0628,0.06089,2.8
male,nh_aian,nh_asian,bachelors,bachelors,0.9905,-0.00958,3.4
male,nh_aian,nh_asian,bachelors,graduate,0.998,-0.002,2.2
male,nh_aian,nh_asian,graduate,hs_or_less,1.0104,0.0103,0.4
male,nh_aian,nh_asian,graduate,some_college,1.0065,0.00644,0.4
male,nh_aian,nh_asian,graduate,bachelors,0.9876,-0.01253,0.8
male,nh_aian,nh_asian,graduate,graduate,1.0038,0.00374,2.1
male,nh_aian,nh_aian,hs_or_less,hs_or_less,1.0354,0.0348,272.6
male,nh_aian,nh_aian,hs_or_less,some_college,0.9459,-0.05558,149.5
male,nh_aian,nh_aian,hs_or_less,bachelors,1.0144,0.01435,32.1
male,nh_aian,nh_aian,hs_or_less,graduate,1.1298,0.12205,15.5
male,nh_aian,nh_aian,some_college,hs_or_less,0.8171,-0.20201,69.5
male,nh_aian,nh_aian,some_college,some_college,0.9182,-0.08536,145.6
male,nh_aian,nh_aian,some_college,bachelors,1.0242,0.0239,34.2
male,nh_aian,nh_aian,some_college,graduate,1.0145,0.01441,11.7
male,nh_aian,nh_aian,bachelors,hs_or_less,0.921,-0.08229,12.5
male,nh_aian,nh_aian,bachelors,some_college,0.9544,-0.0467,27.1
male,nh_aian,nh_aian,bachelors,bachelors,1.001,0.001,22.9
male,nh_aian,nh_aian,bachelors,graduate,1.1114,0.10561,13.4
male,nh_aian,nh_aian,graduate,hs_or_less,1.0097,0.00966,5.0
male,nh_aian,nh_aian,graduate,some_college,1.1017,0.09685,12.8
male,nh_aian,nh_aian,graduate,bachelors,1.0394,0.03865,9.5
male,nh_aian,nh_aian,graduate,graduate,1.0098,0.0098,8.5
male,nh_aian,nh_nhpi,hs_or_less,hs_or_less,0.9686,-0.03193,0.0
male,nh_aian,nh_nhpi,hs_or_less,some_college,0.9828,-0.01733,0.0
male,nh_aian,nh_nhpi,hs_or_less,bachelors,1.017,0.01689,0.7
male,nh_aian,nh_nhpi,hs_or_less,graduate,0.9986,-0.00135,0.0
male,nh_aian,nh_nhpi,some_college,hs_or_less,0.9888,-0.01123,0.0
male,nh_aian,nh_nhpi,some_college,some_college,0.9913,-0.0087,0.3
male,nh_aian,nh_nhpi,some_college,bachelors,0.9957,-0.00429,0.0
male,nh_aian,nh_nhpi,some_college,graduate,1.0512,0.04995,1.7
male,nh_aian,nh_nhpi,bachelors,hs_or_less,0.9979,-0.00213,0.0
male,nh_aian,nh_nhpi,bachelors,some_college,0.9967,-0.00331,0.0
male,nh_aian,nh_nhpi,bachelors,bachelors,1.0049,0.00491,0.3
male,nh_aian,nh_nhpi,bachelors,graduate,1.0116,0.01148,0.4
male,nh_aian,nh_nhpi,graduate,hs_or_less,0.9994,-0.0006,0.0
male,nh_aian,nh_nhpi,graduate,some_college,0.999,-0.00095,0.0
male,nh_aian,nh_nhpi,graduate,bachelors,0.999,-0.00103,0.0
male,nh_aian,nh_nhpi,graduate,graduate,0.9996,-0.00039,0.0
male,nh_aian,nh_twoplus,hs_or_less,hs_or_less,1.0918,0.08785,20.3
male,nh_aian,nh_twoplus,hs_or_less,some_college,1.1191,0.11252,19.2
male,nh_aian,nh_twoplus,hs_or_less,bachelors,0.8793,-0.12862,1.1
male,nh_aian,nh_twoplus,hs_or_less,graduate,0.9457,-0.05578,0.4
male,nh_aian,nh_twoplus,some_college,hs_or_less,1.0368,0.03614,6.9
male,nh_aian,nh_twoplus,some_college,some_college,0.9645,-0.0361,12.1
male,nh_aian,nh_twoplus,some_college,bachelors,1.0198,0.01959,6.9
male,nh_aian,nh_twoplus,some_college,graduate,1.0112,0.0111,2.9
male,nh_aian,nh_twoplus,bachelors,hs_or_less,0.9985,-0.00152,0.9
male,nh_aian,nh_twoplus,bachelors,some_college,1.0359,0.03527,3.8
male,nh_aian,nh_twoplus,bachelors,bachelors,0.9185,-0.08501,1.2
male,nh_aian,nh_twoplus,bachelors,graduate,0.9459,-0.05565,0.1
male,nh_aian,nh_twoplus,graduate,hs_or_less,0.9979,-0.00211,0.2
male,nh_aian,nh_twoplus,graduate,some_college,0.9991,-0.00086,0.7
male,nh_aian,nh_twoplus,graduate,bachelors,1.0528,0.05147,3.2
male,nh_aian,nh_twoplus,graduate,graduate,1.0118,0.01169,2.2
male,nh_aian,nh_other,hs_or_less,hs_or_less,0.9779,-0.02237,0.2
male,nh_aian,nh_other,hs_or_less,some_college,1.0151,0.01501,1.1
male,nh_aian,nh_other,hs_or_less,bachelors,0.9916,-0.00844,0.0
male,nh_aian,nh_other,hs_or_less,graduate,0.996,-0.00401,0.0
male,nh_aian,nh_other,some_college,hs_or_less,0.9953,-0.00473,0.2
male,nh_aian,nh_other,some_college,some_college,0.9811,-0.01905,0.0
male,nh_aian,nh_other,some_college,bachelors,1.032,0.03146,1.3
male,nh_aian,nh_other,some_college,graduate,0.996,-0.00397,0.0
male,nh_aian,nh_other,bachelors,hs_or_less,0.9983,-0.0017,0.0
male,nh_aian,nh_other,bachelors,some_college,1.0133,0.01322,0.5
male,nh_aian,nh_other,bachelors,bachelors,0.9932,-0.00681,0.0
male,nh_aian,nh_other,bachelors,graduate,0.9998,-0.00017,0.1
male,nh_aian,nh_other,graduate,hs_or_less,1.0034,0.0034,0.1
male,nh_aian,nh_other,graduate,some_college,1.0019,0.00186,0.1
male,nh_aian,nh_other,graduate,bachelors,1.0095,0.00944,0.4
male,nh_aian,nh_other,graduate,graduate,0.9969,-0.00315,0.0
male,nh_nhpi,hispanic,hs_or_less,hs_or_less,0.9067,-0.09797,41.8
male,nh_nhpi,hispanic,hs_or_less,some_college,1.1533,0.14266,30.4
male,nh_nhpi,hispanic,hs_or_less,bachelors,0.9282,-0.07447,4.4
male,nh_nhpi,hispanic,hs_or_less,graduate,0.9571,-0.04385,0.7
male,nh_nhpi,hispanic,some_college,hs_or_less,0.9754,-0.02495,12.9
male,nh_nhpi,hispanic,some_college,some_college,0.9248,-0.0782,13.6
male,nh_nhpi,hispanic,some_college,bachelors,0.9642,-0.03644,4.7
male,nh_nhpi,hispanic,some_college,graduate,1.0811,0.078,4.7
male,nh_nhpi,hispanic,bachelors,hs_or_less,0.9537,-0.04745,1.5
male,nh_nhpi,hispanic,bachelors,some_college,1.3097,0.26978,14.2
male,nh_nhpi,hispanic,bachelors,bachelors,1.0252,0.02488,6.3
male,nh_nhpi,hispanic,bachelors,graduate,0.9534,-0.0477,0.3
male,nh_nhpi,hispanic,graduate,hs_or_less,0.9976,-0.0024,0.8
male,nh_nhpi,hispanic,graduate,some_college,0.9803,-0.01985,0.4
male,nh_nhpi,hispanic,graduate,bachelors,0.9821,-0.01802,1.0
male,nh_nhpi,hispanic,graduate,graduate,0.9762,-0.02411,0.7
male,nh_nhpi,nh_white,hs_or_less,hs_or_less,0.7998,-0.22338,40.2
male,nh_nhpi,nh_white,hs_or_less,some_college,0.9165,-0.08721,40.8
male,nh_nhpi,nh_white,hs_or_less,bachelors,0.911,-0.09319,21.4
male,nh_nhpi,nh_white,hs_or_less,graduate,0.8389,-0.17569,3.3
male,nh_nhpi,nh_white,some_college,hs_or_less,1.1947,0.17786,25.3
male,nh_nhpi,nh_white,some_college,some_college,1.2584,0.22987,53.5
male,nh_nhpi,nh_white,some_college,bachelors,1.0059,0.00592,22.5
male,nh_nhpi,nh_white,some_college,graduate,0.9382,-0.0638,6.8
male,nh_nhpi,nh_white,bachelors,hs_or_less,1.1186,0.11204,7.7
male,nh_nhpi,nh_white,bachelors,some_college,1.1743,0.16065,15.5
male,nh_nhpi,nh_white,bachelors,bachelors,0.8491,-0.16364,11.2
male,nh_nhpi,nh_white,bachelors,graduate,1.1084,0.10291,13.7
male,nh_nhpi,nh_white,graduate,hs_or_less,1.0215,0.0213,1.7
male,nh_nhpi,nh_white,graduate,some_college,1.0069,0.00692,2.6
male,nh_nhpi,nh_white,graduate,bachelors,0.9645,-0.03612,4.4
male,nh_nhpi,nh_white,graduate,graduate,1.0258,0.02552,8.5
male,nh_nhpi,nh_black,hs_or_less,hs_or_less,0.8739,-0.13476,2.3
male,nh_nhpi,nh_black,hs_or_less,some_college,1.1485,0.13847,10.4
male,nh_nhpi,nh_black,hs_or_less,bachelors,1.0118,0.01176,1.9
male,nh_nhpi,nh_black,hs_or_less,graduate,0.9787,-0.02149,0.0
male,nh_nhpi,nh_black,some_college,hs_or_less,1.0525,0.05113,3.9
male,nh_nhpi,nh_black,some_college,some_college,1.0381,0.03738,5.6
male,nh_nhpi,nh_black,some_college,bachelors,0.9857,-0.01443,0.8
male,nh_nhpi,nh_black,some_college,graduate,1.0016,0.00162,0.7
male,nh_nhpi,nh_black,bachelors,hs_or_less,0.9851,-0.01499,0.0
male,nh_nhpi,nh_black,bachelors,some_college,1.0159,0.01582,1.5
male,nh_nhpi,nh_black,bachelors,bachelors,0.9693,-0.03122,0.1
male,nh_nhpi,nh_black,bachelors,graduate,0.9809,-0.01924,0.0
male,nh_nhpi,nh_black,graduate,hs_or_less,0.9999,-0.00013,0.1
male,nh_nhpi,nh_black,graduate,some_college,0.9932,-0.00687,0.0
male,nh_nhpi,nh_black,graduate,bachelors,0.9894,-0.01067,0.0
male,nh_nhpi,nh_black,graduate,graduate,0.9976,-0.0024,0.5
male,nh_nhpi,nh_asian,hs_or_less,hs_or_less,1.0115,0.01141,15.6
male,nh_nhpi,nh_asian,hs_or_less,some_college,1.1126,0.10672,16.3
male,nh_nhpi,nh_asian,hs_or_less,bachelors,0.9391,-0.06283,10.1
male,nh_nhpi,nh_asian,hs_or_less,graduate,1.072,0.06955,9.3
male,nh_nhpi,nh_asian,some_college,hs_or_less,0.957,-0.04392,2.5
male,nh_nhpi,nh_asian,some_college,some_college,0.9871,-0.01301,8.0
male,nh_nhpi,nh_asian,some_college,bachelors,0.8548,-0.15684,4.0
male,nh_nhpi,nh_asian,some_college,graduate,0.9561,-0.04487,4.2
male,nh_nhpi,nh_asian,bachelors,hs_or_less,0.9821,-0.01809,0.3
male,nh_nhpi,nh_asian,bachelors,some_college,0.985,-0.01509,1.6
male,nh_nhpi,nh_asian,bachelors,bachelors,0.9638,-0.03682,7.8
male,nh_nhpi,nh_asian,bachelors,graduate,1.0475,0.04643,7.6
male,nh_nhpi,nh_asian,graduate,hs_or_less,1.0376,0.03688,1.4
male,nh_nhpi,nh_asian,graduate,some_college,1.0861,0.08256,3.2
male,nh_nhpi,nh_asian,graduate,bachelors,1.1038,0.09877,6.2
male,nh_nhpi,nh_asian,graduate,graduate,0.941,-0.06086,2.1
male,nh_nhpi,nh_aian,hs_or_less,hs_or_less,1.0365,0.03586,4.3
male,nh_nhpi,nh_aian,hs_or_less,some_college,0.9997,-0.00032,1.9
male,nh_nhpi,nh_aian,hs_or_less,bachelors,1.0008,0.00079,0.4
male,nh_nhpi,nh_aian,hs_or_less,graduate,0.9997,-0.00031,0.1
male,nh_nhpi,nh_aian,some_college,hs_or_less,0.9887,-0.01133,0.5
male,nh_nhpi,nh_aian,some_college,some_college,0.9975,-0.00246,1.4
male,nh_nhpi,nh_aian,some_college,bachelors,0.9904,-0.00966,0.0
male,nh_nhpi,nh_aian,some_college,graduate,0.9968,-0.00316,0.0
male,nh_nhpi,nh_aian,bachelors,hs_or_less,0.9949,-0.00513,0.0
male,nh_nhpi,nh_aian,bachelors,some_college,1.0012,0.0012,0.4
male,nh_nhpi,nh_aian,bachelors,bachelors,0.9976,-0.00238,0.2
male,nh_nhpi,nh_aian,bachelors,graduate,0.9968,-0.00318,0.0
male,nh_nhpi,nh_aian,graduate,hs_or_less,0.9984,-0.00156,0.0
male,nh_nhpi,nh_aian,graduate,some_college,1.0072,0.00713,0.3
male,nh_nhpi,nh_aian,graduate,bachelors,0.9973,-0.00268,0.0
male,nh_nhpi,nh_aian,graduate,graduate,0.9972,-0.00281,0.0
male,nh_nhpi,nh_nhpi,hs_or_less,hs_or_less,1.3454,0.29669,266.6
male,nh_nhpi,nh_nhpi,hs_or_less,some_college,0.9326,-0.06981,91.3
male,nh_nhpi,nh_nhpi,hs_or_less,bachelors,1.1206,0.11388,30.0
male,nh_nhpi,nh_nhpi,hs_or_less,graduate,1.1364,0.12788,12.9
