sex_s,cohort,gap,raw_log_mult,smoothed_log_mult,gauged_log_mult
male,20-21,-9,-9.210340371976182,-0.4654694859403459,-0.4768658660866987
male,20-21,-8,-9.210340371976182,-0.4654694848497298,-0.4768658649960826
male,20-21,-7,-9.210340371976182,-0.4654694253041188,-0.4768658054504716
male,20-21,-6,-9.210340371976182,-0.46546617423317893,-0.47686255437953173
male,20-21,-5,-9.210340371976182,-0.46528869941425605,-0.47668507956060885
male,20-21,-4,-9.210340371976182,-0.45568052143730353,-0.46707690158365633
male,20-21,-3,-0.46547274636998537,-0.09289902395627143,-0.10429540410262424
male,20-21,-2,0.8321385781776901,0.945991209634905,0.9345948294885522
male,20-21,-1,1.8110212720100123,1.7810836123841605,1.7696872322378077
male,20-21,0,2.148528910968172,2.077533273194866,2.0661368930485136
male,20-21,1,1.6843573834746888,1.699218121663981,1.6878217415176282
male,20-21,2,0.8696059633866053,0.959913732302127,0.9485173521557742
male,20-21,3,0.06624519421011382,0.1791016717661294,0.1677052916197766
male,20-21,4,-0.20792026705756678,-0.2073009500297803,-0.2186973301761331
male,20-21,5,-0.649232422732004,-0.6249939368081365,-0.6363903169544893
male,20-21,6,-1.137436553244128,-1.0916778755902727,-1.1030742557366255
male,20-21,7,-1.424106397238297,-1.4347023468392746,-1.4460987269856274
male,20-21,8,-2.0897307252482893,-1.9099240614050195,-1.9213204415513723
male,20-21,9,-1.467217715241742,-1.5649021913103367,-1.5762985714566895
male,20-21,10,-2.012038030878233,-1.9174833080455709,-1.9288796881919237
male,20-21,11,-1.851074753944433,-1.928632713928257,-1.9400290940746099
male,20-21,12,-2.696743217382305,-2.542730438657136,-2.5541268188034887
male,20-21,13,-2.535592624633067,-2.583978908619375,-2.5953752887657275
male,20-21,14,-2.897532530423113,-2.8412390098577878,-2.8526353900041403
male,20-21,15,-2.8088705559236056,-2.8819049366370098,-2.8933013167833623
male,20-21,16,-3.7249869690521873,-3.6094119884788314,-3.620808368625184
male,20-21,17,-4.307702114275691,-3.735006237683006,-3.7464026178293586
male,20-21,18,-2.2866501724213957,-2.451200843190744,-2.4625972233370965
male,20-21,19,-3.06106298973776,-2.8523311293742624,-2.863727509520615
male,20-21,20,-2.3439443589864375,-2.442413103357095,-2.4538094835034476
