cbsa,sex,edu4,est,published,gap,pub_moe,moe,pass_pub_moe,pass_combined_moe
14580,Female,graduate,8024.0,8310,-286.0,701.8133655039636,850.8448242746736,True,True
14740,Female,graduate,13804.0,13771,33.0,772.7541653074411,866.3515526635248,True,True
14860,Female,graduate,78710.0,78790,-80.0,2126.2711492187445,2413.2288764938457,True,True
15180,Female,graduate,9557.0,9676,-119.0,738.8700833028768,1003.5726933187252,True,True
15260,Female,graduate,4528.576927142693,5237,-708.4230728573066,557.248598024257,453.5914615840881,False,True
15380,Female,graduate,76319.0,76633,-314.0,2011.0517148994454,2373.072803684076,True,True
15500,Female,graduate,6146.0,6414,-268.0,630.9746429136436,529.7529609320272,True,True
15540,Female,graduate,19008.316849442697,19661,-652.6831505573027,1035.9044357468501,1160.1280302277517,True,True
15940,Female,graduate,14209.0,14522,-313.0,922.094355258723,980.4720948827406,True,True
15980,Female,graduate,38382.0,38118,264.0,1591.4226339976442,1801.4091488859494,True,True
16020,Female,graduate,3659.4526335403234,4156,-496.5473664596766,455.18677485181837,386.0125861108948,False,True
16180,Female,graduate,1890.9082757474994,2088,-197.09172425250063,308.88671062381434,185.46973524223642,True,True
16220,Female,graduate,3443.7665955688317,3024,419.7665955688317,414.17991259837794,366.56817170344397,False,True
16300,Female,graduate,10626.079514228226,10342,284.0795142282259,757.8766390383068,1096.803611580296,True,True
16540,Female,graduate,6165.0816505220155,6518,-352.9183494779845,519.9932691872078,758.0498946507537,True,True
16580,Female,graduate,15733.801224941413,16700,-966.1987750585868,943.9396167128489,926.3824790855616,False,True
16620,Female,graduate,9408.02498152875,9222,186.02498152874978,754.6085077707513,867.6156061974223,True,True
16700,Female,graduate,50245.0,50690,-445.0,1987.643831273601,2086.8828471026472,True,True
16740,Female,graduate,146280.65532653133,146332,-51.344673468673136,3027.251228424889,3542.5997114136626,True,True
16820,Female,graduate,19801.768498238103,20839,-1037.2315017618967,976.0686451269705,1070.0315534997053,False,True
16860,Female,graduate,26148.842409410085,26253,-104.15759058991534,1461.4355955703281,1278.1501403732454,True,True
16940,Female,graduate,5128.0,4692,436.0,534.7980927415505,632.416072768751,True,True
16980,Female,graduate,596155.8808457943,599271,-3115.119154205662,6428.4057899295685,7190.460965521333,True,True
17020,Female,graduate,8583.0,8679,-96.0,726.3174237205108,760.9185728759024,True,True
17140,Female,graduate,118749.69090875785,119368,-618.3090912421467,2540.6190190581506,2865.3107093515596,True,True
17300,Female,graduate,12583.42967271484,13017,-433.5703272851606,1186.1909627037292,1205.5503447988676,True,True
17410,Female,graduate,116766.0,119035,-2269.0,2346.8429858002855,3067.379124559556,True,True
17420,Female,graduate,4237.0,4875,-638.0,624.1746550445637,650.5781590045505,False,True
17660,Female,graduate,6340.04549613697,6399,-58.95450386303037,737.8414463826223,819.2400032805774,True,True
17780,Female,graduate,13261.916361556192,12922,339.916361556192,805.3111200026981,1008.88799417292,True,True
17820,Female,graduate,42423.0,41379,1044.0,1658.9038549596537,1722.7476026666677,True,True
17860,Female,graduate,13220.327441038218,14971,-1750.6725589617818,928.7696162127613,799.1820204696911,False,False
17900,Female,graduate,47329.84534295116,46444,885.8453429511574,1899.0107951246616,1809.8980068059702,True,True
17980,Female,graduate,13998.674368750815,13441,557.6743687508151,1008.5023549798979,834.009369968269,True,True
18020,Female,graduate,3323.03766966133,3904,-580.9623303386702,560.7075886770216,409.05678956106794,False,True
18140,Female,graduate,120294.57466195506,119724,570.5746619550628,2701.8402987593477,3138.1844432751873,True,True
18580,Female,graduate,13097.365955295512,12830,267.3659552955123,947.328876367653,941.878390800211,True,True
18700,Female,graduate,6015.8620735895865,7658,-1642.1379264104135,608.3592688535286,536.2898129591592,False,False
18880,Female,graduate,12827.609671674309,13656,-828.3903283256914,976.4210157508901,1124.149659969596,True,True
19100,Female,graduate,388113.09836710425,389073,-959.9016328957514,5326.315518254622,6001.807531535325,True,True
19140,Female,graduate,4882.939072484282,4301,581.9390724842824,489.68255023024864,579.8507939642171,False,True
19300,Female,graduate,12780.0,12227,553.0,1024.2699839397815,1201.3593912751505,True,True
19340,Female,graduate,16376.750093840446,15978,398.7500938404464,836.435293373014,1309.1147956519092,True,True
19430,Female,graduate,41968.0,41190,778.0,1252.4480029126958,1954.1318090321467,True,True
19460,Female,graduate,4727.0,4615,112.0,488.2304783603744,581.4789968261966,True,True
19500,Female,graduate,3235.4813436779677,3664,-428.51865632203226,498.3843898036936,404.68177072460105,True,True
19660,Female,graduate,28709.0,28816,-107.0,1490.0130871908475,1377.959561047602,True,True
19740,Female,graduate,208242.44498206576,207438,804.444982065761,3429.81019883025,3866.6019573289386,True,True
19780,Female,graduate,32769.50645196088,32971,-201.49354803912138,1325.7771305917145,1711.5875605091876,True,True
19820,Female,graduate,220711.64729785884,223972,-3260.3527021411574,3467.4882840465375,4828.665894493865,True,True
20020,Female,graduate,4714.0,4789,-75.0,373.82750032601933,476.5860545719944,True,True
20100,Female,graduate,7998.0,7828,170.0,666.3257461632411,788.8369338922336,True,True
20220,Female,graduate,4236.485693481774,4587,-350.51430651822557,374.6598457267605,492.5890782986648,True,True
20260,Female,graduate,12324.246945173347,12358,-33.75305482665317,607.2800013173495,933.9483981297133,True,True
20500,Female,graduate,57392.416845845335,60389,-2996.583154154665,2082.8187631188653,1957.331113545372,False,False
20580,Female,graduate,1047.0019572164313,568,479.00195721643126,210.02142747824567,188.8089979607545,False,False
20740,Female,graduate,5757.702287890074,6230,-472.29771210992567,473.6327691365959,688.3339909918841,True,True
20940,Female,graduate,2832.0,2691,141.0,383.8463234160254,394.53259694225517,True,True
21060,Female,graduate,4639.737356292808,4616,23.737356292807817,512.3172845024849,662.444179452461,True,True
21140,Female,graduate,5115.0,5135,-20.0,602.1802055863344,681.0548334844266,True,True
21300,Female,graduate,4723.343054768295,4341,382.3430547682947,386.99353999776275,361.2116072859159,True,True
21340,Female,graduate,23626.670659177296,23934,-307.32934082270367,1212.4322661493302,1404.5822409822802,True,True
21420,Female,graduate,1563.7341532569249,1545,18.734153256924856,312.2771205195795,296.3419558917062,True,True
21500,Female,graduate,12444.0,12376,68.0,788.3032411451827,1093.739148686171,True,True
21660,Female,graduate,19889.0,20343,-454.0,950.0863118685586,986.6471529712383,True,True
21780,Female,graduate,10837.539563840319,11175,-337.4604361596812,741.3352817720198,821.459692935519,True,True
21820,Female,graduate,4471.347222801007,4334,137.34722280100686,513.3556272215199,603.1884930751911,True,True
22020,Female,graduate,11797.289834156696,11902,-104.71016584330391,856.4443939918108,1104.7061086366723,True,True
22140,Female,graduate,3211.8739077741884,3160,51.87390777418841,417.0995085108588,459.1800157328624,True,True
22180,Female,graduate,14308.539062894895,14370,-61.46093710510468,746.8902195102036,808.3387402557659,True,True
22220,Female,graduate,25400.962871135132,24922,478.96287113513245,1449.0569346992547,1602.2853786416686,True,True
22380,Female,graduate,8117.0,8023,94.0,666.5320697460851,750.6879593246451,True,True
22420,Female,graduate,11631.066036761425,12868,-1236.9339632385745,818.3434486815422,892.9820400685601,False,False
22500,Female,graduate,7190.165738340499,7222,-31.834261659500953,710.3865145116424,666.0452855508424,True,True
22520,Female,graduate,5449.708123002078,6013,-563.2918769979224,574.3204680315686,506.7545205201407,True,True
22540,Female,graduate,3340.3875526460033,3198,142.38755264600331,414.3054428800085,476.5644344489899,True,True
22660,Female,graduate,28292.0,28294,-2.0,1264.1340909887685,1355.5148360208013,True,True
22900,Female,graduate,6492.396703758559,6284,208.39670375855894,666.0397886012516,642.0216072223875,True,True
23060,Female,graduate,15089.562721641076,15464,-374.43727835892423,860.8582926359019,1115.146738087028,True,True
23420,Female,graduate,32647.0,32477,170.0,1421.2111032496193,1658.334323301924,True,True
23460,Female,graduate,3361.729424841406,3088,273.72942484140594,398.68283133337957,419.87044957589876,True,True
23540,Female,graduate,24333.348627479285,24747,-413.6513725207151,1214.4154972660717,1215.8949914398067,True,True
23580,Female,graduate,8646.0,8222,424.0,646.6219915839547,610.1527640855608,True,True
23900,Female,graduate,4442.918349477985,4928,-485.08165052201457,496.1804107378686,489.00760851558766,True,True
24020,Female,graduate,6979.0,7155,-176.0,553.1826099942043,635.3774968335754,True,True
24140,Female,graduate,2843.0,2991,-148.0,443.1320344998768,401.05137110319174,True,True
24220,Female,graduate,3572.374344848937,3928,-355.6256551510628,341.5801516481893,304.334468726351,False,True
24260,Female,graduate,2339.993134778523,2360,-20.0068652214768,318.45878854256796,324.8338316344176,True,True
24300,Female,graduate,6331.153835217255,6147,184.1538352172547,593.284080352743,566.0501702461355,True,True
24340,Female,graduate,52873.978929077006,52607,266.9789290770059,1790.1245766705736,1831.8784317674174,True,True
24420,Female,graduate,3258.339308814017,2673,585.3393088140169,361.1384775955063,365.4192556698175,False,False
24500,Female,graduate,4139.865508523436,3569,570.8655085234359,444.4603469377218,460.5161029157581,False,True
24540,Female,graduate,16034.0,15600,434.0,1017.9749505758971,1217.8205645378346,True,True
24580,Female,graduate,11703.859235366719,11686,17.859235366719076,709.6957094417297,1000.2015001568301,True,True
24660,Female,graduate,35557.973016800825,35260,297.97301680082455,1569.6652509372818,1616.7338647449226,True,True
24780,Female,graduate,9324.0,9190,134.0,750.9367483350379,779.6401097974629,True,True
24860,Female,graduate,44571.71300781332,44203,368.71300781331956,1915.9373684961624,1792.7461385938527,True,True
25060,Female,graduate,15414.839338068508,16503,-1088.1606619314916,1037.4545773189302,1213.1564008378416,False,True
25180,Female,graduate,12308.305480737166,11743,565.3054807371664,811.3889326334197,811.3487025737892,True,True
25220,Female,graduate,3290.5098096905494,3791,-500.49019030945055,619.2656941894973,558.6515292981811,True,True
25260,Female,graduate,2267.0,2173,94.0,334.3800233267532,446.4941837121174,True,True
25420,Female,graduate,30322.0,30743,-421.0,1394.4411066803789,1570.31440652939,True,True
25500,Female,graduate,6164.0,6199,-35.0,532.0432313261771,538.7334816644034,True,True
25540,Female,graduate,83655.33487394174,86002,-2346.6651260582585,1988.7775139517241,2174.6814361892343,False,True
25620,Female,graduate,6929.657936430563,7466,-536.3420635694374,763.1677404083587,633.9830124342476,True,True
25740,Female,graduate,4353.60125182274,4904,-550.3987481772601,498.0933647419929,419.9348107993019,False,True
25860,Female,graduate,9737.720890293393,9834,-96.27910970660741,765.0071895087,805.6578482648766,True,True
25940,Female,graduate,14613.004604690275,14996,-382.9953953097247,970.8728032033856,968.3932754961264,True,True
25980,Female,graduate,2769.4278313450477,1953,816.4278313450477,306.52569223476195,336.38788090341563,False,False
26140,Female,graduate,5434.0,5313,121.0,584.2276953380419,683.9096155286164,True,True
26300,Female,graduate,3526.7882180891984,3710,-183.21178191080162,431.6827538829875,417.60024187550505,True,True
26380,Female,graduate,4685.704940701151,5163,-477.2950592988491,511.33355063011464,476.6947769156904,True,True
26420,Female,graduate,342085.1652677143,341708,377.16526771429926,6043.553342198611,5763.621290922865,True,True
26580,Female,graduate,13701.055830942129,14826,-1124.9441690578715,938.3096503820047,1078.2545012561754,False,True
26620,Female,graduate,30146.89564208938,30668,-521.104357910619,1438.458549976328,1438.8286676947257,True,True
26820,Female,graduate,3658.864899360958,3650,8.864899360958134,501.6233646870927,572.9945189935183,True,True
26900,Female,graduate,108195.53777992603,108931,-735.4622200739686,2874.2905211547422,3147.290688702591,True,True
26980,Female,graduate,12404.459232112556,12511,-106.54076788744351,823.8755974053364,1000.8424068420369,True,True
27060,Female,graduate,11478.0,11084,394.0,688.9296045315515,780.413035222375,True,True
27100,Female,graduate,5191.0,4938,253.0,492.07519750542195,651.0654600220703,True,True
27140,Female,graduate,31749.6395437077,31544,205.6395437077008,1559.7951788616351,1529.5055806693988,True,True
27180,Female,graduate,5971.550550245849,6588,-616.4494497541509,537.2122485573091,617.6774385404705,False,True
27260,Female,graduate,76839.91096302029,79493,-2653.0890369797125,2260.96904003571,2670.4672072561607,False,True
27340,Female,graduate,5823.3433182837025,6313,-489.6566817162975,718.6661255409218,656.3224102367147,True,True
27500,Female,graduate,4579.0,5053,-474.0,515.7034031301325,749.7713485248353,True,True
27620,Female,graduate,7344.492536222888,6387,957.4925362228878,461.9967532353447,631.2096411224801,False,False
27740,Female,graduate,9134.133618651254,9383,-248.86638134874556,740.6760425449172,711.3839122647363,True,True
27780,Female,graduate,4253.0,4764,-511.0,385.3336216838598,536.8706436889616,False,True
27860,Female,graduate,5201.0,5553,-352.0,720.4616575502127,674.0871999823169,True,True
27900,Female,graduate,5970.825744216585,6005,-34.17425578341499,533.9765912472194,733.4294140533334,True,True
27980,Female,graduate,6921.560220704261,6819,102.56022070426116,582.876487774211,558.8727766028026,True,True
28020,Female,graduate,15366.0,15213,153.0,869.7419157428254,1105.0990138156174,True,True
28100,Female,graduate,3470.312389073069,3429,41.31238907306897,343.44286278797523,487.41624593878373,True,True
28140,Female,graduate,121981.26123889798,123785,-1803.738761102024,2660.3569309399068,2767.0074849401103,True,True
28420,Female,graduate,12005.875660873582,11520,485.8756608735821,851.0987016791884,869.5543415187814,True,True
28450,Female,graduate,7022.0,6688,334.0,649.7822712262931,895.5106383127171,True,True
28660,Female,graduate,15054.40504372992,14020,1034.4050437299193,925.9735417386395,1055.3519427746755,False,True
28700,Female,graduate,10169.765680597246,10724,-554.2343194027544,827.6557255284349,711.4343937275133,True,True
28740,Female,graduate,13312.56827744648,14443,-1130.4317225535196,799.0813475485459,956.4958795521334,False,True
28880,Female,graduate,46163.993046897966,45528,635.9930468979655,1516.948911466698,1617.9420819714976,True,True
28940,Female,graduate,43096.38972709375,43646,-549.6102729062477,1805.7787793636296,1851.8619822505632,True,True
29020,Female,graduate,1906.2915849581614,1990,-83.70841504183863,281.98758837934696,281.272009446325,True,True
29100,Female,graduate,6894.4527775942215,7541,-646.5472224057785,505.39291645214024,718.1995451557749,False,True
29180,Female,graduate,13034.767507002802,13813,-778.2324929971983,1238.5047436324173,1083.210039222468,True,True
29200,Female,graduate,10210.868214057928,10339,-128.13178594207238,732.7605338717418,812.4597621463316,True,True
29340,Female,graduate,7800.798159921716,7769,31.798159921716433,1025.7548440051355,913.3923128908923,True,True
29420,Female,graduate,3865.0,4542,-677.0,514.0924041454026,599.3619071489695,False,True
29460,Female,graduate,22999.0,22262,737.0,1206.5148154912977,1450.9815725070391,True,True
29540,Female,graduate,24220.0,24710,-490.0,1169.624726140825,1484.1769895842106,True,True
29620,Female,graduate,25953.0,25851,102.0,1052.5103324908503,1284.8663683069342,True,True
29700,Female,graduate,5295.0,5189,106.0,598.5490790236003,722.6348508271657,True,True
29740,Female,graduate,10519.0,10369,150.0,898.9555050167945,1036.8902286392229,True,True
29820,Female,graduate,80406.0,80207,199.0,1984.6274209533638,2164.880874144118,True,True
29940,Female,graduate,9074.0,9176,-102.0,806.9578675494774,880.2155056064396,True,True
30020,Female,graduate,3322.0,3416,-94.0,363.08676648977445,503.6494649059006,True,True
30140,Female,graduate,5282.0,5182,100.0,465.6737055063341,581.6066103658469,True,True
30300,Female,graduate,2350.378798612991,2174,176.37879861299098,340.8269355552756,208.51075858004629,True,True
30340,Female,graduate,3679.0,3392,287.0,493.41767297088177,645.8463575805008,True,True
30460,Female,graduate,31370.411413974332,33198,-1827.5885860256676,1399.566718666888,1644.952330406479,False,True
30500,Female,graduate,12184.0,11950,234.0,801.880913851926,944.8058609841496,True,True
30620,Female,graduate,2985.0,2903,82.0,299.876641304387,469.9067104290489,True,True
30700,Female,graduate,18326.137070240562,17197,1129.137070240562,876.7240158681636,1198.8521772483346,False,True
30780,Female,graduate,37848.0,37039,809.0,1698.9894054996341,1916.712959267115,True,True
30860,Female,graduate,5523.144835669144,4210,1313.1448356691444,454.49202413243734,456.0388228285104,False,False
30980,Female,graduate,7005.009958183389,7247,-241.99004181661076,684.1447215319286,771.252581413157,True,True
31020,Female,graduate,2889.018534350299,2500,389.018534350299,313.84868965793055,381.7440814367607,False,True
31080,Female,graduate,660310.0,660657,-347.0,7172.163620554121,6987.008871240969,True,True
31140,Female,graduate,70467.7574696832,71219,-751.2425303167984,2082.1990778981726,2436.0163870414704,True,True
31180,Female,graduate,14022.607246483352,14209,-186.39275351664764,947.4059320059168,974.9958779758599,True,True
31340,Female,graduate,11168.0,11009,159.0,677.4142012092749,849.9355397366909,True,True
31420,Female,graduate,10651.190033560883,10827,-175.8099664391175,850.7614236670584,877.1330403420908,True,True
31540,Female,graduate,47135.77137950067,48186,-1050.2286204993288,1503.6256182973207,2432.272920791867,True,True
31700,Female,graduate,24474.739350725675,26255,-1780.2606492743253,1224.4500806484518,1215.171391477915,False,False
31740,Female,graduate,6373.0,6438,-65.0,604.6503121639813,738.9547086924543,True,True
31860,Female,graduate,3715.0,3913,-198.0,388.19067479783695,492.96041918444126,True,True
31900,Female,graduate,3358.0,3294,64.0,391.515006098106,498.51941446898536,True,True
32580,Female,graduate,18781.0,19411,-630.0,1115.247954492632,989.6860571173569,True,True
32780,Female,graduate,10071.0,10332,-261.0,774.1479186822115,976.3115189470778,True,True
32820,Female,graduate,63691.226230582004,64744,-1052.773769417996,2226.3903521170764,2249.6634336001075,True,True
32900,Female,graduate,4661.0,4645,16.0,507.15086512792226,638.8718121178536,True,True
33100,Female,graduate,335220.8420847514,333966,1254.8420847514062,5130.617993965249,5646.248879477189,True,True
33140,Female,graduate,3559.0,3603,-44.0,374.79060820676926,468.59796388668826,True,True
33220,Female,graduate,3571.940886665332,4602,-1030.059113334668,415.243302173557,288.0234961437556,False,False
33260,Female,graduate,6114.870130531816,5507,607.8701305318164,739.7154858457405,844.3698625548708,True,True
33340,Female,graduate,81144.0,82757,-1613.0,1940.2417375162302,2959.3866608228554,True,True
33460,Female,graduate,218335.10548152716,219329,-993.8945184728364,3671.2087927547786,5367.891765635798,True,True
33500,Female,graduate,2282.375074422495,2176,106.37507442249489,365.3204073139085,328.19495009909895,True,True
33540,Female,graduate,7140.346123044288,8335,-1194.653876955712,667.3732089318539,692.6616330153415,False,False
33660,Female,graduate,15021.0,15373,-352.0,977.608306020361,1135.9629654416556,True,True
33700,Female,graduate,11271.0,11319,-48.0,883.9966063283275,893.8638472426882,True,True
33740,Female,graduate,8830.687097934806,8831,-0.3129020651940664,729.678011180274,794.6453852330704,True,True
33780,Female,graduate,5050.0,5029,21.0,471.2982070833709,659.908209021338,True,True
33860,Female,graduate,18442.92062058306,19047,-604.0793794169404,1075.0413945518562,1276.360400620276,True,True
34060,Female,graduate,8006.355205235257,10223,-2216.644794764743,651.6517474848049,586.2841874263958,False,False
34100,Female,graduate,3600.242069802771,3981,-380.75793019722914,447.48407792903646,499.3794734606488,True,True
34580,Female,graduate,6103.0,6006,97.0,449.94888598595287,527.849972551387,True,True
34620,Female,graduate,4413.0,4293,120.0,457.3423225549982,464.32248589611726,True,True
34740,Female,graduate,4227.0,4397,-170.0,411.46324258674673,480.1069957129348,True,True
34820,Female,graduate,15666.613084343095,15939,-272.38691565690533,946.7042832901941,1128.0714780862434,True,True
34900,Female,graduate,7161.0,6872,289.0,578.4686681230022,696.2605087878387,True,True
34940,Female,graduate,24160.0,23965,195.0,1308.4437320725717,1459.1664169351109,True,True
34980,Female,graduate,114494.49864651474,116042,-1547.5013534852624,2735.0968904227143,3275.386737416927,True,True
35300,Female,graduate,45177.0,46433,-1256.0,1665.4491886575224,1863.6990093799345,True,True
35380,Female,graduate,53706.0,53022,684.0,1867.8792787543846,1822.28215273493,True,True
35620,Female,graduate,1450432.0069531016,1450751,-318.9930468983948,11241.782821243258,13766.357891981805,True,True
35660,Female,graduate,6846.0,6953,-107.0,497.080476381843,782.7966317433603,True,True
35840,Female,graduate,54254.0,53959,295.0,1881.8557330465053,2063.773527539117,True,True
35980,Female,graduate,17456.0,17307,149.0,1009.505819695954,1099.137004756459,True,True
36100,Female,graduate,12739.0,13299,-560.0,928.0657304307707,999.3381769545032,True,True
36220,Female,graduate,2750.0,2871,-121.0,506.81160207714265,518.1329594056915,True,True
36260,Female,graduate,18543.743461019018,18625,-81.25653898098244,1044.270558811269,1342.268613917302,True,True
36420,Female,graduate,64281.025221457676,62349,1932.0252214576758,1987.622197501326,3115.8243265744263,True,True
36500,Female,graduate,17241.0,17337,-96.0,1027.876451719758,1268.9200953084082,True,True
36540,Female,graduate,48828.86058783875,51177,-2348.1394121612466,1446.6544162307734,2041.5915215523098,False,True
36740,Female,graduate,131672.0,130998,674.0,3628.9019000243034,4309.13349997015,True,True
36780,Female,graduate,6141.0,6559,-418.0,515.5686181295366,633.2188138254422,True,True
36980,Female,graduate,4779.973350562753,4787,-7.026649437247215,474.7989048007588,575.7739500373831,True,True
37100,Female,graduate,42034.0,41455,579.0,1548.408860734141,1441.6803368591286,True,True
37140,Female,graduate,3875.548785801833,3957,-81.45121419816678,474.7852145970849,343.9662581740845,True,True
37340,Female,graduate,31698.0,31965,-267.0,1561.6689790093162,1867.3598458927247,True,True
37460,Female,graduate,7960.061613548229,7225,735.0616135482287,698.2649926782811,791.6876676874997,False,True
37620,Female,graduate,2935.1167424508126,3227,-291.8832575491874,445.91142618237535,330.181782631009,True,True
37860,Female,graduate,20609.0,20242,367.0,1217.9889162057264,1399.2307533954147,True,True
37900,Female,graduate,15264.874033729859,15101,163.87403372985864,812.0153939427503,1054.816863731009,True,True
37980,Female,graduate,424449.5384263325,429222,-4772.461573667475,5082.3328305021505,6526.355346688669,True,True
38060,Female,graduate,238479.63398559758,239786,-1306.366014402418,4165.969515010882,4894.423795618523,True,True
38240,Female,graduate,6279.228736404013,6993,-713.771263595987,618.3575017738525,632.8517617056193,False,True
38300,Female,graduate,146545.1306474881,144706,1839.130647488113,2549.6840980796032,3151.0639680823965,True,True
38340,Female,graduate,9759.0,9895,-136.0,669.6245216537399,715.7770039588098,True,True
38540,Female,graduate,2401.8093270379877,2823,-421.1906729620123,320.30298156589174,269.4092619055496,False,False
38860,Female,graduate,41644.0,42252,-608.0,1403.628868326667,2025.2159805299164,True,True
38900,Female,graduate,157484.47509343215,157489,-4.524906567850849,2926.0386190206036,3424.9781916256034,True,True
38940,Female,graduate,20382.0,20348,34.0,1297.883661966665,1442.6221393291107,True,True
39150,Female,graduate,12667.0,12599,68.0,775.4727590315472,1075.4426384058102,True,True
39300,Female,graduate,93163.0,92737,426.0,2274.268453811027,2641.5622871853693,True,True
39340,Female,graduate,17350.34038807491,17783,-432.65961192508985,900.278290308058,901.0217076284359,True,True
39380,Female,graduate,5841.109043542983,6092,-250.89095645701673,555.8884780241447,591.7596174729528,True,True
39460,Female,graduate,9269.0,9147,122.0,871.0924175998779,844.0361789535447,True,True
39540,Female,graduate,7136.0,7106,30.0,606.6803112018717,1017.5332961388783,True,True
39580,Female,graduate,109119.64977802224,109260,-140.35022197775834,2985.6438166666835,2946.6186836609277,True,True
39660,Female,graduate,6263.40428182044,5994,269.4042818204398,631.5987650399579,759.3198629819074,True,True
39740,Female,graduate,17992.0,17218,774.0,1083.3512819025968,1370.928038195295,True,True
39820,Female,graduate,4928.0,5122,-194.0,564.8716668412393,579.6641327365787,True,True
39900,Female,graduate,26527.453119395963,25381,1146.4531193959629,1242.596072744478,1125.4733666704458,True,True
40060,Female,graduate,84789.10050909445,84470,319.1005090944527,2223.3519739348512,2336.8541035596336,True,True
40140,Female,graduate,143343.0,146352,-3009.0,2919.1755685467087,3810.7660238990993,False,True
40220,Female,graduate,14203.942718184282,14811,-607.0572818157179,875.1839806577815,1112.2622815781451,True,True
40340,Female,graduate,14999.697396103435,14816,183.69739610343458,725.8574240165902,1157.8504704541897,True,True
40380,Female,graduate,71007.22793531895,71361,-353.7720646810485,1767.8238034374353,2270.654121558054,True,True
40420,Female,graduate,11473.0,11669,-196.0,726.9319087782569,840.0828336970707,True,True
40580,Female,graduate,4783.0,4355,428.0,634.4288770224761,845.3845298013799,True,True
40660,Female,graduate,3122.083318536155,4032,-909.9166814638452,445.1977088889834,318.98920694271027,False,False
40900,Female,graduate,118916.0,119981,-1065.0,2515.70526890572,2865.141626876628,True,True
40980,Female,graduate,6224.0,6321,-97.0,562.2223759332245,763.0496120510448,True,True
41060,Female,graduate,6161.740345356715,6478,-316.2596546432851,521.1890252106235,657.3568511438444,True,True
41100,Female,graduate,6653.0,6768,-115.0,805.9813893633028,814.4129855308363,True,True
41140,Female,graduate,3912.3727842824665,3960,-47.627215717533545,372.8927459739597,387.1585990284624,True,True
41180,Female,graduate,162626.55593416948,166226,-3599.444065830525,2862.910057965496,3773.1305579088653,False,True
41420,Female,graduate,15588.67824212533,15128,460.67824212533014,938.9914802595389,1027.2741613735411,True,True
41500,Female,graduate,17626.97009563658,16801,825.9700956365814,887.4728164851023,958.2969384806177,True,True
41540,Female,graduate,6080.530441208994,5142,938.5304412089936,483.1925082200675,541.8030847316217,False,False
41620,Female,graduate,53177.67554598389,53246,-68.3244540161104,1895.056199694352,1988.0827537589266,True,True
41660,Female,graduate,3361.8356474810666,3648,-286.16435251893336,546.8537281577222,450.7628350453866,True,True
41700,Female,graduate,108532.42899815083,109591,-1058.5710018491664,2962.801883352986,3363.7719013723467,True,True
41740,Female,graduate,196867.0,198196,-1329.0,3304.862024351395,3993.665566705918,True,True
41780,Female,graduate,4065.299123651954,5030,-964.7008763480462,514.3354936225965,349.26452722680597,False,False
41860,Female,graduate,392007.0,389422,2585.0,4466.081727868401,5470.94456372035,True,True
41940,Female,graduate,170916.02990436347,173275,-2358.970095636527,2901.1938921761157,2939.027153307475,True,True
42020,Female,graduate,15890.0,16149,-259.0,880.7388943381574,959.2048460235176,True,True
42100,Female,graduate,18640.0,18256,384.0,994.4757412828128,1019.4140785985841,True,True
42140,Female,graduate,14308.817442067624,15038,-729.1825579323759,815.085885045251,791.6434294555263,True,True
42200,Female,graduate,20333.0,20678,-345.0,850.8525136590947,1226.0352301957926,True,True
42220,Female,graduate,29076.0,28781,295.0,1263.1033211895217,1390.926342975249,True,True
42340,Female,graduate,22857.053012216442,22441,416.05301221644186,1468.9472420750856,1373.3927754191084,True,True
42540,Female,graduate,24120.65972802602,23933,187.65972802602118,988.8225321057364,1360.140933990894,True,True
42660,Female,graduate,281453.0,279631,1822.0,3943.844317414165,4074.6159053865126,True,True
42680,Female,graduate,9186.0,9277,-91.0,789.8594811737086,796.0799002157383,True,True
42700,Female,graduate,2265.586043470051,3286,-1020.4139565299488,431.4232260785226,335.0211823907408,False,False
43100,Female,graduate,4400.0,3959,441.0,414.70591989987315,763.4879897115279,False,True
43300,Female,graduate,4205.243518778654,4016,189.2435187786541,560.1865760619403,439.3870529456702,True,True
43340,Female,graduate,16216.045370850334,16308,-91.95462914966629,1242.5252512524644,1330.3201978633344,True,True
43420,Female,graduate,4962.142404382988,4968,-5.8575956170116115,635.2487701680343,552.1019568856742,True,True
43580,Female,graduate,4320.134771470124,4932,-611.8652285298758,560.0785659173184,481.1834853299917,False,True
43620,Female,graduate,12623.137338739156,11989,634.1373387391559,875.6214935689964,1007.8260904897714,True,True
43640,Female,graduate,13565.0,13405,160.0,1056.9134307028178,1137.1939254174065,True,True
43780,Female,graduate,15018.704858975852,14806,212.7048589758524,932.9013881434629,1041.3428848589974,True,True
43900,Female,graduate,14468.368090696047,13722,746.3680906960471,939.6047041176412,1037.743084712356,True,True
44060,Female,graduate,26270.6748712395,26180,90.67487123949832,1081.7176156465234,1379.3955585657466,True,True
44100,Female,graduate,11849.351899282026,11645,204.35189928202635,731.2106399663506,875.8462146361584,True,True
44140,Female,graduate,24243.0,23901,342.0,1230.0056910437447,1218.3059797670905,True,True
44180,Female,graduate,21049.619205790295,21883,-833.3807942097046,1087.2244478487412,1365.3071003911923,True,True
44220,Female,graduate,3979.0,3834,145.0,362.5548234405384,397.9521564035682,True,True
44300,Female,graduate,10551.0,10969,-418.0,718.6897800859562,743.5310834642355,True,True
44420,Female,graduate,5750.536903446907,5399,351.53690344690676,532.0939766620179,537.1642393833237,True,True
