cbsa,sex,est,published,gap,pub_moe,moe,n_alloc,pass_pub_moe,pass_combined_moe
22180,Male,0.3944322970722449,0.4030108904548366,-0.008578593382591704,0.02908599077705973,0.03175145018709383,336.70217030130823,True,True
15500,Female,0.38141447368421055,0.39400428265524623,-0.012589808971035676,0.06292002253199247,0.07422106169847649,95.0,True,True
26300,Female,0.24646086898216796,0.268762677484787,-0.022301808502619036,0.05321309103414512,0.05583964224039923,28.97597226138733,True,True
23460,Male,0.4283540799270141,0.4752925877763329,-0.0469385078493188,0.0901270773557189,0.08819715495691764,44.02414252486097,True,True
33860,Male,0.5316801106643998,0.5195684699582644,0.012111640706135351,0.052955980736399316,0.042292576321478925,218.15415046405784,True,True
12220,Male,0.44658547759548617,0.4269521410579345,0.01963333653755167,0.051574385523403946,0.059501074706743914,85.86869001003778,True,True
25540,Female,0.4463462041063449,0.4353368271645376,0.011009376941807314,0.0223043667570177,0.021307948519123016,727.3119889254938,True,True
39900,Male,0.5394316770728408,0.5229859306389462,0.016445746433894626,0.03293539592859384,0.0357931930065584,496.3717709914439,True,True
13740,Female,0.3673079286803159,0.3626049114081442,0.004703017272171706,0.05553564511872411,0.06451245076969436,86.92987401544642,True,True
25740,Male,0.42669741128541083,0.42183288409703507,0.004864527188375767,0.07876656556604818,0.05733769912532782,57.88225558261423,True,True
11180,Female,0.32716593245227604,0.30980861244019137,0.017357320012084676,0.05178339390449345,0.08333031718693966,50.0,True,True
41740,Female,0.41611394260978846,0.4204570838757385,-0.004343141265950035,0.01325651078776488,0.014109929722986404,2146.0,True,True
20940,Female,0.4133084998306807,0.42241234692165747,-0.00910384709097678,0.06250044956037826,0.06498952411747691,89.0,True,True
18140,Female,0.38684273264269203,0.37969602722844903,0.007146705414243004,0.014396749997337187,0.019189277080868414,1159.042923004036,True,True
31900,Female,0.31467557783347255,0.35006934812760054,-0.03539377029412799,0.0687543710424762,0.08674360785125006,33.0,True,True
34820,Female,0.4506629601809721,0.42720986731452065,0.023453092866451475,0.055286277165008335,0.0586961330623218,156.7986013948617,True,True
44940,Male,0.5046200904289525,0.500979020979021,0.0036410694499314777,0.07445700398670058,0.07486254459662019,87.28738408979994,True,True
34100,Male,0.3715314438658016,0.3242009132420091,0.0473305306237925,0.05618369775787705,0.0677693223648683,57.809667453271366,True,True
48060,Female,0.22607990992059476,0.2274869109947644,-0.0014070010741696337,0.0580751349129783,0.050667378734086145,73.53139899721214,True,True
17780,Female,0.3448257109177463,0.3443905664536037,0.00043514446414255614,0.04108010217708259,0.04072471935100194,135.60947119817268,True,True
13140,Female,0.388854052359304,0.38986232790988734,-0.0010082755505833596,0.03991792393566208,0.039395680266929294,191.0,True,True
33260,Male,0.27711083126333896,0.2504523132592401,0.026658518004098852,0.057704915830673005,0.05251005460036601,81.23602759254723,True,True
21500,Male,0.6230280455740579,0.5998209489704566,0.023207096603601318,0.04406187578271891,0.05407799956285193,217.0,True,True
44300,Female,0.2976529940776486,0.3104545454545454,-0.012801551376896814,0.060919003683642475,0.07518300802261431,54.0,True,True
27900,Female,0.29734332904543476,0.3235876351454241,-0.026244306099989345,0.04844961939361104,0.06317504668750634,91.93016240928205,True,True
37460,Female,0.3429842447965305,0.3433470313164234,-0.00036278651989291033,0.04955322778125004,0.053632637394259254,94.4654681386439,True,True
19660,Female,0.37684086095650887,0.369494691309477,0.007346169647031886,0.035432340538501084,0.039058768633240294,264.0,True,True
39460,Female,0.43233471074380164,0.3961587708066581,0.03617593993714352,0.06662676221887698,0.07705681733919564,69.0,True,True
10500,Male,0.4612374069431815,0.5581341378510095,-0.09689673090782802,0.06904407228264182,0.06676831000282606,114.21994765200208,False,False
23580,Female,0.2811974950358943,0.29710581851070245,-0.01590832347480814,0.05239314833325454,0.054090625682142034,71.0,True,True
34620,Male,0.5312592592592592,0.49056019808108947,0.04069906117816974,0.06902029485152049,0.07019926184601168,90.0,True,True
33140,Male,0.5723825423324589,0.5211764705882352,0.05120607174422365,0.048669411552893484,0.06372977377202377,142.0,False,True
11200,Male,0.5469206313696356,0.522273425499232,0.0246472058704037,0.06865666895891268,0.05870549284466843,150.5877377891063,True,True
47900,Female,0.4476977510097384,0.4460022817145455,0.0016954692951929307,0.00813645029318709,0.009524031101891246,4253.503156898891,True,True
30500,Female,0.24509946275591696,0.2505533421868083,-0.005453879430891345,0.047146207610881175,0.04770313161890029,67.0,True,True
33780,Male,0.46018947792783715,0.43745051464766427,0.022738963280172886,0.053298854718812544,0.07848305760304443,85.0,True,True
40980,Male,0.608366935483871,0.5424881033310673,0.06587883215280366,0.042309811123354864,0.06892150738520966,174.0,False,True
26820,Male,0.2751737934534973,0.33626184323858743,-0.06108804978509014,0.04922588049339029,0.06929741659850444,63.59114520948165,False,True
40060,Male,0.5414816504945283,0.5311247443762781,0.010356906118250242,0.018972608460877415,0.020878880742031924,1038.4979681613013,True,True
49020,Female,0.30802753369052954,0.3078345273861798,0.00019300630434976318,0.05509261878470684,0.0637389893380947,64.21165685242198,True,True
20260,Female,0.3770705214733065,0.38775244299674266,-0.010681921523436166,0.03743649004484516,0.0469336856474328,160.74651961470906,True,True
27500,Male,0.38157366519470093,0.415303738317757,-0.03373007312305609,0.04925757827389526,0.0918297398866122,62.0,True,True
14540,Female,0.2930772608959689,0.29939532603366564,-0.006318065137696727,0.04061142030989767,0.05690966374424373,71.07371440316672,True,True
13460,Male,0.44436098293808346,0.45980845797912406,-0.015447475041040604,0.053530666812100676,0.05058574726006007,154.0,True,True
24300,Female,0.31844638895483174,0.35850178359096313,-0.04005539463613139,0.07313668259620096,0.057264234596013784,66.06094750467302,True,True
14010,Male,0.42769744160177975,0.42721695482431676,0.00048048677746298507,0.050714072861043014,0.0567159448499996,126.0,True,True
33740,Female,0.46484657798041684,0.4311033449825262,0.033743232997890615,0.052025277133635243,0.04517735487285527,113.231846587378,True,True
44060,Male,0.4929443710689929,0.4881512420312156,0.004793129037777288,0.034287574569665275,0.036034578008722146,539.0395129886783,True,True
24260,Male,0.32355125465775897,0.3830885271933307,-0.05953727253557173,0.08726436353541847,0.08513340285692969,52.1718099918361,True,True
36540,Male,0.41247424781952696,0.4078069267057876,0.004667321113739353,0.020425841760918995,0.03097581749044548,510.74584073992435,True,True
40340,Female,0.35076189959624976,0.3271596943401114,0.023602205256138375,0.035399463472891135,0.05789504576800204,97.00551789888709,True,True
41060,Female,0.32791202668777086,0.36745762711864405,-0.039545600430873185,0.04285159993024218,0.08448166775912343,70.21264991000916,True,True
46060,Female,0.4230494012366659,0.41555110721881644,0.007498294017849461,0.02301366924748595,0.029828773667318582,577.0560574060408,True,True
43420,Male,0.465811838661429,0.4650070455612964,0.0008047931001325948,0.05855050261761235,0.06252581618140193,120.13602019256543,True,True
46140,Female,0.314716804017153,0.320734371111787,-0.006017567094633969,0.01346430413651782,0.020507828568821287,504.44616260859993,True,True
16180,Male,0.5111865991808001,0.514505893019039,-0.0033192938382389237,0.09912517108733192,0.05401108705621899,55.47158884793545,True,True
26980,Female,0.3792197010888748,0.3633457645178476,0.015873936571027203,0.05839006960876985,0.07868627874195454,63.287475926387124,True,True
11260,Male,0.5118127224710962,0.4891156863901835,0.022697036080912725,0.033214468499277235,0.057248907220754965,255.37562844574714,True,True
21820,Male,0.4491050399318536,0.44872369010300045,0.00038134982885312807,0.07971840925886428,0.07598375059252516,86.61952433927404,True,True
40140,Male,0.5471313581092653,0.5424159399404189,0.0047154181688463526,0.013494039041006158,0.011701885080585667,3742.0,True,True
44700,Female,0.4275605746551354,0.405429414063888,0.022131160591247423,0.024685287128761873,0.029369798686488993,438.0,True,True
42220,Female,0.4495271183169272,0.46035772357723576,-0.010830605260308546,0.03551544383455025,0.03799376170433765,289.0,True,True
42200,Male,0.557193030783004,0.5311753056067746,0.026017725176229356,0.033127695402891476,0.03846367547371533,442.0,True,True
34900,Female,0.447710843373494,0.43542168674698795,0.012289156626506037,0.06804632085472154,0.07829190378792529,89.0,True,True
41500,Female,0.45735218403076494,0.46948756113119283,-0.012135377100427891,0.03392421502875941,0.03757820858269512,300.4542812359294,True,True
10420,Male,0.5218522372528616,0.5053324555628703,0.016519781689991242,0.026738408805490367,0.033156098182420414,443.0,True,True
48540,Female,0.30441153478072763,0.3332448925444415,-0.028833357763713874,0.0547087291052406,0.04745499497317187,70.96908096207615,True,True
16740,Female,0.40813997917408407,0.39259728541534683,0.015542693758737236,0.013875431606423383,0.01454242447346706,1528.6537463938203,False,True
16860,Female,0.3925704863453832,0.36854062938077053,0.024029856964612684,0.032641959406622886,0.038614118266664305,313.74495712873295,True,True
17420,Female,0.1468952734012975,0.1322294216462683,0.014665851755029186,0.03956503180878445,0.05347951496324614,33.0,True,True
28740,Male,0.6007337721214988,0.6052977953274103,-0.004564023205911538,0.04810782096054392,0.05565661022902025,201.82850166940258,True,True
32580,Female,0.37460416884156317,0.35952794168691427,0.015076227154648902,0.026261013190585155,0.031156787571860148,423.0,True,True
18580,Female,0.4018730335350654,0.37000337040781933,0.031869663127246095,0.03883231962377201,0.042493910213735754,204.22894888602576,True,True
21340,Female,0.31899057866057745,0.31140463917525774,0.007585939485319715,0.026202656094886218,0.031826678714009356,383.69827092013713,True,True
20580,Male,0.3631295252554178,0.33691756272401435,0.026211962531403454,0.12367922143483177,0.07283549859497158,26.52545215945137,True,True
29700,Male,0.45489732286850876,0.45993485342019547,-0.005037530551686709,0.04720310369590238,0.05975373697024763,177.0,True,True
11100,Female,0.34597228566245236,0.33449587824984145,0.011476407412610912,0.04560054821014721,0.05330345642273671,133.0956245011703,True,True
10900,Female,0.446734889199735,0.43123994736072524,0.015494941839009735,0.02616639986680816,0.030483285930708537,413.0,True,True
37980,Female,0.48680112720299784,0.4861203680461183,0.0006807591568795401,0.010964513649310932,0.011785816748296526,3545.4396073922103,True,True
27780,Male,0.5035082795397138,0.4608915054667788,0.04261677407293496,0.051759891653379374,0.07305159662638909,126.0,True,True
27620,Male,0.43707029402982606,0.41297651135926067,0.02409378267056539,0.0503482118440428,0.04655916288950655,147.34337535142487,True,True
22020,Female,0.3399618625224059,0.3454235118412631,-0.005461649318857176,0.04771909239651179,0.06656947966546235,81.22076744775347,True,True
24220,Male,0.42161070477189627,0.47205919877519775,-0.05044849400330148,0.05604202841234291,0.05710105657517845,83.84042882172966,True,True
23540,Female,0.49921737669657246,0.46132619784262896,0.0378911788539435,0.04337783757005946,0.046452925450239754,201.3620933671222,True,True
34940,Male,0.5151932239280043,0.497165056698866,0.018028167229138248,0.059112987970390565,0.05691451583733058,166.0,True,True
42700,Male,0.40720974872764687,0.3606085526315789,0.04660119609606794,0.09208915227179103,0.0789306333208295,48.95129072522258,True,True
12060,Male,0.5015563521191285,0.5035738884910299,-0.002017536371901385,0.011162866587877452,0.012456847391358836,3915.874428846941,True,True
25980,Female,0.2923433311888635,0.34292901062045833,-0.05058567943159481,0.09066438060681066,0.05646712880153142,38.72654386665202,True,True
26900,Male,0.44162711565353535,0.4315651775786513,0.010061938074884036,0.016910345939554396,0.018168815178072808,1217.0215832694405,True,True
21140,Male,0.38209045530176977,0.38711180124223604,-0.005021345940466271,0.05480072487756011,0.07358646122504053,90.0,True,True
45460,Male,0.49612343209836496,0.4648148148148148,0.031308617283550166,0.052480041160041485,0.062690578302582,147.19315087125264,True,True
14020,Female,0.4357714560771221,0.4427595044852627,-0.006988048408140601,0.050793172464736594,0.06074170421475971,78.70694126948628,True,True
25180,Female,0.3899008522900469,0.35616031667491344,0.03374053561513346,0.037146868525262985,0.04038434797316642,151.29980993400486,True,True
30300,Male,0.40658171317014036,0.5015015015015015,-0.09491978833136117,0.08605473407598373,0.056948078238806155,48.61921729991345,False,True
47260,Female,0.38726299436168565,0.38427596076443754,0.002987033597248112,0.016120719022714884,0.01867145042397764,885.3065444918459,True,True
33460,Male,0.5140960815905273,0.506405376123686,0.007690705466841363,0.013671678200454984,0.017157859129919125,2156.2398185458514,True,True
28450,Female,0.42425380138914964,0.39273743016759777,0.031516371221551875,0.05285479105909348,0.07122199612330282,59.0,True,True
20740,Female,0.2884337768771589,0.32034803243029464,-0.03191425555313576,0.048999019748898046,0.07154053795629821,63.42652022231613,True,True
48140,Female,0.2874733601704949,0.32627221816411006,-0.038798857993615155,0.05845265678240039,0.08252388832105878,57.0,True,True
36780,Male,0.513526648307144,0.5071723000824402,0.006354348224703821,0.05573153775627153,0.07203019393059917,144.0,True,True
10540,Male,0.3781837361542356,0.33440514469453375,0.043778591459701865,0.06301174574079392,0.07127844318214681,76.52131270747476,True,True
19740,Male,0.5351580067467254,0.5238637600203127,0.011294246726412771,0.012543852878801285,0.014438889350776302,2976.073064576017,True,True
22660,Male,0.5419239639907745,0.5255728011825572,0.016351162808217246,0.03890766293065573,0.04643248803238176,280.0,True,True
14500,Male,0.5590249671252249,0.569794245709895,-0.010769278584670139,0.03571790514215681,0.03682889594038952,355.59420924871745,True,True
17820,Male,0.3881539856772055,0.3809508953640731,0.0072030903131323765,0.02440759691703607,0.029730052827298455,535.0,True,True
27980,Female,0.47316309667951273,0.3976939613054524,0.0754691353740603,0.0503424767289417,0.0564799587311679,115.91782250673542,False,True
25220,Female,0.42748314579294666,0.400912894636744,0.02657025115620265,0.07177474480609393,0.07178346666909977,62.58461469553134,True,True
28420,Male,0.4853811066235219,0.4653766053453662,0.02000450127815573,0.044778926784211845,0.049552869076716424,209.97453811867598,True,True
43580,Female,0.30606767246607736,0.3578854235788542,-0.051817751112776866,0.05612653329550225,0.056228729470619805,47.17847906201831,True,True
24780,Female,0.42635914332784186,0.4484939257779997,-0.02213478245015782,0.06837769115118351,0.07864802283921485,90.0,True,True
49180,Male,0.4313641863005809,0.433936351581739,-0.002572165281158112,0.03207599887936766,0.033317351030874444,346.20403235469615,True,True
24140,Female,0.39765625,0.3508726230789268,0.046783626921073185,0.06299907336444219,0.07455472338041218,61.0,True,True
27340,Male,0.28113811833362073,0.24423909229149607,0.036899026042124666,0.05798970785982627,0.05972960804093622,94.83213916920886,True,True
30780,Female,0.4077362541392235,0.3841430180589368,0.023593236080286684,0.02847262282128865,0.027871687273011442,292.0,True,True
33660,Male,0.5045658892947457,0.49476305573866547,0.009802833556080193,0.04028418662565004,0.05547286805698343,245.0,True,True
34060,Female,0.3603762046573353,0.37284000813173407,-0.012463803474398794,0.0559098664887258,0.06049346575178869,73.17237978399181,True,True
47930,Male,0.5712979890310786,0.5478387889250381,0.023459200106040523,0.04102532788199621,0.052614252049757684,312.0,True,True
36260,Male,0.33519401899706763,0.32459600458073545,0.01059801441633218,0.022134579519601547,0.027240165952125146,340.24026535357825,True,True
41100,Female,0.22207911683532658,0.29962616822429905,-0.07754705138897247,0.07230432217747533,0.06199403414989304,45.0,False,True
33540,Male,0.5116147773562069,0.49815800245599673,0.013456774900210133,0.05096824779716164,0.0737597768090514,86.55415544207592,True,True
39660,Male,0.45291041978073787,0.3693325549717844,0.08357786480895346,0.05780302452286726,0.07089829962056668,78.13317520392008,False,True
41740,Male,0.5318842758650315,0.5340960248101012,-0.0022117489450697025,0.01230500989688659,0.015071800794292503,2852.0,True,True
20940,Male,0.5187308358885482,0.5165964172813488,0.0021344186071994287,0.05181611487514073,0.06326120107660275,199.0,True,True
18140,Male,0.4844998801900698,0.4835639129318993,0.000935967258170467,0.01955276501562897,0.019562617537017265,1536.368022553252,True,True
31900,Male,0.454136690647482,0.4988753936122357,-0.044738702964753685,0.06546037876304264,0.05391250327366171,124.0,True,True
34820,Male,0.5741461188070919,0.5389097373098953,0.035236381497196545,0.049034230132167275,0.059711979448961575,172.4283942655925,True,True
44940,Female,0.47966664422713906,0.4755826859045505,0.004083958322588566,0.0570378779138752,0.07056712863077692,59.47917813322758,True,True
34100,Female,0.2638600354750642,0.22968012585212375,0.03417990962294046,0.0486270729950701,0.06510038460094672,41.0574157072181,True,True
48060,Male,0.3699361938472804,0.37150778417573044,-0.0015715903284500565,0.054349343812343485,0.06548083281865665,148.72728423467524,True,True
17780,Male,0.42852195469885795,0.43594771241830066,-0.007425757719442705,0.04617210212798053,0.04805081982707404,211.25879435724272,True,True
13140,Male,0.4729605216528457,0.448798110323746,0.024162411329099687,0.0314560515664593,0.04051987332879153,313.0,True,True
33260,Female,0.2262255954968284,0.2117039586919105,0.014521636804917915,0.052981247923101986,0.06101971491606883,54.52797385758372,True,True
44300,Male,0.5578050079914758,0.565225097483162,-0.007420089491686155,0.062186172862917555,0.07507747013849018,169.0,True,True
21500,Female,0.4288641019804234,0.41228882203193706,0.016575279948486343,0.040718989081539085,0.056547989335053096,142.0,True,True
27900,Male,0.35433801263577186,0.3638652817123072,-0.009527269076535338,0.04827872043070544,0.05773239200969235,116.76826332828037,True,True
19660,Male,0.5414055721584884,0.5222670098586761,0.019138562299812256,0.03760026564805114,0.03670285973119757,411.0,True,True
37460,Male,0.4577989034514798,0.4506070287539936,0.007191874697486167,0.054493402019845136,0.05091171494049564,183.68735054062267,True,True
39460,Male,0.6104240282685512,0.6194997684113015,-0.009075740142750255,0.06741959046369515,0.07150708833773856,119.0,True,True
10500,Female,0.5029503249958344,0.5468719923002887,-0.04392166730445435,0.049106711786795675,0.05875297129560841,95.22057964397665,True,True
23580,Male,0.39639511779733183,0.37385512073272276,0.022539997064609074,0.04789467662960511,0.0575363187572517,115.0,True,True
33140,Female,0.34797507788161997,0.3561898852001241,-0.008214807318504158,0.06762584348312672,0.08170109794279204,49.0,True,True
34620,Female,0.3447110510307536,0.3442028985507246,0.0005081524800290005,0.06783017031114384,0.09058857838817583,58.0,True,True
11200,Female,0.46513778777379006,0.43365617433414044,0.031481613439649614,0.05725037317816859,0.06043325568959872,117.91631572202482,True,True
47900,Male,0.5377303518370269,0.5346755374393248,0.0030548143977020548,0.009499098923042237,0.011617353771458781,4954.625872067521,True,True
30500,Male,0.42104497161985155,0.4553645688938176,-0.03431959727396605,0.05745688603757582,0.06562391621211701,112.0,True,True
33780,Female,0.288,0.25760135135135137,0.030398648648648607,0.04495422404540428,0.06385622592797123,46.0,True,True
40980,Female,0.43350154647566336,0.4086769332670972,0.02482461320856616,0.04560186651706696,0.059809894205932475,91.0,True,True
26820,Female,0.18326680329569142,0.16828759986106287,0.014979203434628552,0.0404113704524852,0.04655403694187839,48.3042474431926,True,True
40060,Female,0.4595851525107662,0.46799748999921564,-0.00841233748844944,0.018380988116127216,0.02482623785232766,861.5803301500048,True,True
49020,Male,0.4333646580298948,0.43513921864882366,-0.0017745606189288332,0.07227105393756697,0.07042747036676333,79.95356730780426,True,True
20260,Male,0.5418020746829697,0.5026183970856102,0.03918367759735952,0.04104933650804296,0.046618898407960574,283.944184669953,True,True
27500,Female,0.3983100805659265,0.32543689320388347,0.07287318736204301,0.05289220810517644,0.0795884838042828,66.0,False,True
14540,Male,0.4444185221311151,0.3910471622701839,0.05337135986093122,0.05246657442607167,0.06641982284677442,89.33953652715766,False,True
13460,Female,0.3719485130936529,0.34929258630447085,0.022655926789182046,0.04254347804596147,0.054631438074622396,130.0,True,True
24300,Male,0.39698742981182045,0.4,-0.0030125701881795752,0.055015437565403585,0.06705648866441512,86.24201812858573,True,True
14010,Female,0.32925221322282916,0.3408232628398791,-0.011571049617049967,0.04757193937578975,0.06554853795601392,82.0,True,True
33740,Male,0.5164001035387833,0.49116754071211705,0.02523256282666625,0.05907488310725479,0.059255265452776235,148.95621456802272,True,True
44060,Female,0.39084360710316,0.37739276233058544,0.013450844772574577,0.027380405652595547,0.03753529334569365,364.1288102928762,True,True
36540,Female,0.3490558488040523,0.3262841641629962,0.02277168464105611,0.017739717718185874,0.025023550587478682,383.26165648944647,False,True
24260,Female,0.2041161800283266,0.2909698996655518,-0.08685371963722521,0.073464231712463,0.06450933170043682,33.497215902038015,False,True
40340,Male,0.43291988759131644,0.411024248045581,0.021895639545735424,0.04134146376025424,0.06104099330190116,151.8094114500599,True,True
41060,Male,0.4989477957343319,0.4338098197638285,0.06513797597050341,0.04727626927386477,0.09023922163366714,146.50985519566754,False,True
46060,Male,0.541370604555129,0.5356877535859192,0.0056828509692097295,0.025973547004669646,0.027283309293394353,915.4996310338686,True,True
43420,Female,0.36413989466642355,0.3335151349877284,0.030624759678695157,0.06129983683105842,0.05676492231771482,64.29049740781363,True,True
46140,Male,0.4039327094119548,0.4209646875348112,-0.017031978122856395,0.0171989545292933,0.020288611039787383,618.4849448759845,True,True
16180,Female,0.35767482052545796,0.35024820739106455,0.007426613134393412,0.09247748360844031,0.05914022310552351,31.743106076230767,True,True
26980,Male,0.4969187634983835,0.4719289425171778,0.024989820981205668,0.06461172015973864,0.08142989853651955,96.68202427884681,True,True
11260,Female,0.3408969459772563,0.34328451620978845,-0.0023875702325321657,0.04135188352898894,0.0454879166998374,154.92901366287518,True,True
21820,Female,0.32940934565930274,0.22968197879858657,0.09972736686071618,0.05633833693908637,0.07266069364943377,42.6534331578808,False,False
40900,Male,0.5058879748779739,0.5044198832654075,0.0014680916125663357,0.015176646124299507,0.018442143600161873,1921.0,True,True
41940,Male,0.5207785684420569,0.5199313562743955,0.0008472121676614819,0.01380528855940604,0.017420464231977396,2064.270339843153,True,True
42100,Male,0.5787271805273834,0.5665623043206012,0.012164876206782194,0.04650049585637303,0.05795623885161013,229.0,True,True
17020,Female,0.4833692639359409,0.4868401263347872,-0.0034708623988463083,0.059750010452260124,0.06493191031167228,143.0,True,True
39820,Male,0.4835820895522388,0.47959527824620574,0.003986811306033067,0.05420662428741561,0.05957725994868473,135.0,True,True
25260,Male,0.5124106015986538,0.5119495166487648,0.0004610849498890568,0.05028824257195097,0.05338111663225733,275.0,True,True
41780,Male,0.5140211169658677,0.47556454330974046,0.03845657365612726,0.06897249611636501,0.056474674774945256,80.85474007847347,True,True
16700,Female,0.38024044389642414,0.37675544794188864,0.003484995954535497,0.03391439616735828,0.03017325861946552,396.0,True,True
17900,Female,0.47120460843002865,0.44927679483377814,0.02192781359625051,0.026196819918392,0.032340984225386483,518.5561672603926,True,True
25940,Male,0.4451489922097718,0.4637075718015666,-0.0185585795917948,0.07004058319725986,0.06814193838463173,98.13014946654324,True,True
28940,Female,0.295634835687168,0.2956716318215216,-3.679613435364493e-05,0.024072245582482193,0.02183933740644056,418.6437686408301,True,True
32820,Female,0.5061152517103028,0.5136341698841699,-0.007518918173867073,0.019011210111478397,0.022621856378284337,818.6510360824057,True,True
31700,Female,0.40475895600782885,0.4203873050026896,-0.015628348994860763,0.035878574259268534,0.041183502433275856,217.54716248567436,True,True
10580,Female,0.4385367587830446,0.42854733717831966,0.009989421604724935,0.02303556815338321,0.028083841605558577,605.3955892530641,True,True
21300,Female,0.3793583268011847,0.37112122465866776,0.008237102142516939,0.05607477051200771,0.05562672319260146,58.04250274486749,True,True
12420,Female,0.40224549165406037,0.3931083183037035,0.009137173350356853,0.015941907269971526,0.01722090766084391,1375.3074090654047,True,True
31180,Female,0.3386304150882112,0.31390024529844646,0.024730169789764722,0.04331562293372871,0.04342375904586472,189.1274541305053,True,True
41700,Female,0.3790239737598641,0.37648135955888407,0.002542614200980009,0.016478485489917802,0.01887929907535916,1246.0229495370156,True,True
43300,Male,0.3880270876542781,0.3289357959542656,0.05909129170001254,0.0667752146361902,0.06235003763461143,85.27747387362324,True,True
23900,Female,0.29769127878303125,0.22233333333333333,0.07535794544969793,0.04442969848209501,0.07449066611140329,45.88828622503269,False,True
12020,Female,0.4117861912201345,0.40051891301379217,0.011267278206342324,0.046798373817737784,0.05683031393798597,111.2969722140354,True,True
19820,Female,0.4585138157255204,0.4511230169593159,0.0073907987662045205,0.010365398795115794,0.015203651942553941,2136.773523261154,True,True
29620,Female,0.43853092783505154,0.414239067802036,0.024291860033015533,0.02976754259645736,0.03600355501988998,244.0,True,True
46300,Female,0.20383235163856459,0.25018541409147094,-0.04635306245290635,0.05826348047715176,0.045962851668925074,32.11509138687229,True,True
17660,Male,0.39612585782370363,0.4085737840065952,-0.012447926182891589,0.05645898313248922,0.08329581238594647,79.49727031675098,True,True
16820,Female,0.41920288391912797,0.4324538258575198,-0.013250941938391825,0.0432407463436084,0.05286682753714759,128.07882128213708,True,True
19340,Female,0.37829571683215546,0.39813659429332005,-0.019840877461164586,0.03371866812294522,0.05313996793947297,168.71939410337365,True,True
10780,Male,0.4667469286857455,0.5495734597156398,-0.08282653102989423,0.054180338173804625,0.04843476231509002,133.26790827466286,False,False
36500,Female,0.3490375802016499,0.3734775495364479,-0.02443996933479803,0.04775373046677799,0.04691797730115128,148.0,True,True
16940,Female,0.3223981900452489,0.2953716690042076,0.027026521041041307,0.06037682368212707,0.08086222503917631,51.0,True,True
25620,Female,0.33002904051436965,0.35645334286735786,-0.026424302352988205,0.05594973714532063,0.06266446639487848,56.10957721656192,True,True
30700,Female,0.3102490522067372,0.3056959564541213,0.004553095752615921,0.030712579445593167,0.04489263494635321,116.78199312854727,True,True
24660,Male,0.5018032054641537,0.4911832564271589,0.010619949036994814,0.0293476645467452,0.03380957003215877,409.5379510931168,True,True
22220,Male,0.37276236459910117,0.3757392380690414,-0.0029768734699402444,0.029863630393803593,0.033331195218829976,287.48932956127504,True,True
26620,Female,0.3833009690688099,0.36155290479346147,0.021748064275348422,0.03895093041307353,0.04026312718553443,185.14475160932233,True,True
19300,Male,0.3693720825176931,0.3732529056936884,-0.003880823175995307,0.058919052270740624,0.08104369598396924,75.0,True,True
13820,Male,0.45872767997444214,0.4544488039488672,0.004278876025574918,0.019588680026478004,0.02627876291302125,664.4095570299298,True,True
20020,Female,0.4307539682539683,0.4260766025004961,0.0046773657534721624,0.04379114601237469,0.05025756622886382,170.0,True,True
19460,Female,0.2629059117402165,0.31582225913621265,-0.052916347395996155,0.07264325909261574,0.07713239140222505,47.0,True,True
21420,Female,0.30097237489426765,0.40140515222482437,-0.10043277733055672,0.1024225845156977,0.08158744761363884,20.96045164634353,True,True
16620,Female,0.35648219403427794,0.30191719026905106,0.05456500376522688,0.04782939674119319,0.06314435128419182,88.19351253719347,False,True
13220,Male,0.4529606251878569,0.48885793871866295,-0.03589731353080605,0.0775559603422608,0.11962958822646134,62.0,True,True
35300,Male,0.5714825205006474,0.5783015821762997,-0.0068190616756522715,0.02978648065357599,0.03918122169959509,486.0,True,True
19780,Female,0.3321557129200526,0.3382077812989195,-0.006052068378866904,0.024959549213767838,0.03679022106815053,252.79375841410535,True,True
41940,Female,0.3642801824079242,0.36541716414973036,-0.0011369817418061534,0.014556601773361122,0.01768682125985156,1330.5457187640704,True,True
40900,Female,0.402756752450004,0.40331303011328057,-0.0005562776632765942,0.015060585814754878,0.018136516223375615,1508.0,True,True
42100,Female,0.45984251968503936,0.4681558303417099,-0.008313310656670514,0.04693940846255758,0.06662732229750616,168.0,True,True
39820,Female,0.403426268055089,0.39054934045750545,0.012876927597583576,0.05572733903779976,0.06364737258187564,96.0,True,True
25260,Female,0.2833493743984601,0.29708325284914044,-0.013733878450680359,0.050561458556414945,0.06335924867840087,64.0,True,True
17020,Male,0.5686933645133002,0.5355175413163236,0.03317582319697665,0.05212987897552137,0.06129443185408378,204.0,True,True
41780,Female,0.37744416137244197,0.3548695098663272,0.022574651506114762,0.06402927666388543,0.05751054655417827,52.15167152179049,True,True
16700,Male,0.4715800395577316,0.4558115817318418,0.015768457825889814,0.027922350440689185,0.029892876523433212,542.0,True,True
25940,Female,0.3630084794097403,0.33844614871623874,0.024562330693501555,0.06190965474079347,0.05222169523791458,73.54143142864376,True,True
17900,Male,0.4961717976374293,0.49857519027522273,-0.0024033926377934334,0.023991101773995594,0.029351857655790285,570.1757879045583,True,True
32820,Male,0.5259513050993324,0.5292604077324009,-0.0033091026330684947,0.023787419194321615,0.023264597876335728,846.8460307251206,True,True
28940,Male,0.3932435336985773,0.38871901632945155,0.004524517369125736,0.02339130756282664,0.025009757373879192,554.616478577719,True,True
