cbsa,category,est,published,gap,pub_moe,moe,pass_pub_moe,pass_combined_moe
21140,white alone,152783.0,152453.0,330.0,1472.0,1777.1490100790647,True,True
45460,white alone,148848.7397299309,148523.0,325.73972993090865,415.0,840.3602160831865,True,True
21780,two or more races,16019.906685053676,15373.0,646.9066850536765,1290.0,1441.152548524293,True,True
26900,asian alone,86247.9676155679,84924.0,1323.9676155679044,1847.0,2053.2339809391583,True,True
45460,asian alone,2264.6647595138393,2417.0,-152.33524048616073,304.0,331.62542930887116,True,True
21140,asian alone,2010.0,2043.0,-33.0,281.0,301.34765730796715,True,True
21060,two or more races,10555.119148467056,10595.0,-39.88085153294378,987.0,1012.5763355186674,True,True
36980,american indian and alaska native alone,620.753253462789,520.0,100.75325346278896,359.0,452.5959742006293,True,True
27620,white alone,130881.54766895666,128095.0,2786.5476689566567,577.0,1325.1663825382743,False,False
17860,two or more races,15181.211588918588,14374.0,807.211588918588,1243.0,1347.7128342537726,True,True
27620,asian alone,2336.017867050943,1280.0,1056.017867050943,159.0,350.5386351261452,False,False
17860,native hawaiian and other pacific islander alone,200.87572366434688,159.0,41.87572366434688,88.0,78.32892346651059,True,True
33460,white alone,2687551.8354419568,2692644.0,-5092.164558043238,3822.0,5140.398290652683,False,True
36780,white alone,149639.0,148625.0,1014.0,873.0,1326.9969889269719,False,True
33340,two or more races,157535.0,154822.0,2713.0,4054.0,6554.047874683916,True,True
33460,asian alone,263580.6220079854,258764.0,4816.622007985425,1823.0,3157.432371080161,False,False
36780,asian alone,6032.0,5561.0,471.0,321.0,580.200618088261,False,True
33340,native hawaiian and other pacific islander alone,750.0,241.0,509.0,102.0,632.931893908223,False,True
13820,black or african american alone,340259.7363651003,336167.0,4092.7363651003106,2242.0,3119.927530486408,False,False
11500,two or more races,4934.0,4958.0,-24.0,780.0,820.1826316932406,True,True
33660,white alone,228843.0,229432.0,-589.0,833.0,1128.7789347531696,True,True
17980,two or more races,23060.745014951623,23801.0,-740.2549850483774,1745.0,1918.2543857452756,True,True
19300,black or african american alone,20072.0,19909.0,163.0,884.0,1032.4728851143018,True,True
33660,asian alone,9259.0,8896.0,363.0,357.0,487.25152691782307,False,True
20020,some other race alone,2066.0,2148.0,-82.0,476.0,465.08895062127635,True,True
26620,some other race alone,13563.26033112642,12307.0,1256.2603311264193,1536.0,2261.9750009357344,True,True
19460,some other race alone,5380.0,6372.0,-992.0,1022.0,1297.9104728972065,True,True
11500,native hawaiian and other pacific islander alone,216.0,151.0,65.0,153.0,193.42919806094426,True,True
17980,native hawaiian and other pacific islander alone,365.3158469830632,401.0,-35.68415301693682,100.0,120.60557327586913,True,True
24660,black or african american alone,203317.9957433767,210510.0,-7192.004256623302,2354.0,2845.6869348694327,False,False
19820,some other race alone,86266.62178069171,88040.0,-1773.378219308288,3558.0,4017.745036090103,True,True
28020,two or more races,19211.0,20489.0,-1278.0,1684.0,2061.8455198644247,True,True
29620,some other race alone,12287.0,10798.0,1489.0,1275.0,1677.5586277735572,False,True
36260,white alone,544238.843505323,546171.0,-1932.1564946769504,2980.0,3473.8496638119386,True,True
36260,asian alone,12100.446248506458,11508.0,592.4462485064578,899.0,920.7120757889872,True,True
13980,american indian and alaska native alone,277.0,235.0,42.0,93.0,136.31582106454115,True,True
31340,american indian and alaska native alone,577.0,505.0,72.0,227.0,299.039102058577,True,True
36420,american indian and alaska native alone,51790.680832490674,50351.0,1439.6808324906742,2205.0,2500.1693106014686,True,True
21420,some other race alone,3400.3623628244986,4167.0,-766.6376371755014,607.0,484.2793452089966,False,True
25620,some other race alone,1623.6168200205975,2262.0,-638.3831799794025,509.0,580.556778582958,False,True
30700,some other race alone,8234.657776579146,8051.0,183.65777657914623,1027.0,1437.7572627143927,True,True
33100,american indian and alaska native alone,15691.367064848915,15608.0,83.3670648489151,1439.0,2056.859774801796,True,True
35840,native hawaiian and other pacific islander alone,796.0,617.0,179.0,119.0,403.3443056543008,False,True
42700,asian alone,1234.3129782131705,1598.0,-363.6870217868295,129.0,109.56530531949656,False,False
12060,white alone,2786543.78879231,2786510.0,33.78879230981693,6092.0,6970.237929513405,True,True
12060,asian alone,413451.55511872796,413563.0,-111.44488127203658,2691.0,2563.1106444265824,True,True
47580,two or more races,14125.933129466663,16727.0,-2601.0668705333374,1857.0,1592.1071504350402,False,False
12020,some other race alone,6961.110183383635,6760.0,201.11018338363465,1012.0,1234.1648369409595,True,True
42340,american indian and alaska native alone,1550.201530897466,1130.0,420.201530897466,430.0,551.6374268277747,True,True
10420,asian alone,27127.0,26948.0,179.0,761.0,864.1755861592885,True,True
24220,white alone,89103.87168731751,86922.0,2181.8716873175144,471.0,611.4028770468224,False,False
24220,asian alone,1662.1600994927105,2267.0,-604.8399005072895,241.0,219.07166673666575,False,False
31860,american indian and alaska native alone,471.0,337.0,134.0,108.0,257.4700903745909,False,True
33540,white alone,105442.14032586213,109431.0,-3988.8596741378715,767.0,719.4662082208123,False,False
33540,asian alone,1374.0140298732613,1934.0,-559.9859701267387,244.0,334.2024845011574,False,False
21060,native hawaiian and other pacific islander alone,140.96419453663518,128.0,12.964194536635176,81.0,79.80493383846549,True,True
39820,black or african american alone,1281.0,1651.0,-370.0,343.0,341.90485078088614,False,True
17820,white alone,545489.0,543653.0,1836.0,2267.0,3279.366582487577,True,True
19740,white alone,1975320.5013946462,1980991.0,-5670.498605353758,6017.0,6189.967364129221,True,True
14500,white alone,258163.3411223087,255881.0,2282.3411223086878,1461.0,2179.0330664485864,False,True
22660,white alone,302271.0,302769.0,-498.0,1596.0,1839.2787224707818,True,True
19740,asian alone,133629.65964712272,132482.0,1147.659647122724,1986.0,2240.3029985397197,True,True
17820,asian alone,22077.0,21625.0,452.0,928.0,984.7007648608283,True,True
22660,asian alone,7988.0,8205.0,-217.0,530.0,650.9546851365693,True,True
14500,asian alone,15398.402267656507,15523.0,-124.59773234349268,636.0,777.843987424174,True,True
45220,native hawaiian and other pacific islander alone,187.2774945545114,134.0,53.27749455451141,63.0,104.81817710896185,True,True
27780,white alone,119766.0,119720.0,46.0,433.0,769.7090177804207,True,True
49620,two or more races,34912.0,33987.0,925.0,2252.0,2623.407143962313,True,True
25420,american indian and alaska native alone,974.0,971.0,3.0,407.0,525.0813201686002,True,True
23900,some other race alone,3011.9333963090876,3376.0,-364.0666036909124,565.0,566.6488386179363,True,True
27780,asian alone,668.0,754.0,-86.0,104.0,109.80667645912976,True,True
49620,native hawaiian and other pacific islander alone,113.0,119.0,-6.0,78.0,124.89873065808156,True,True
30340,american indian and alaska native alone,268.0,189.0,79.0,174.0,281.09026248031074,True,True
47930,asian alone,16962.0,17489.0,-527.0,800.0,897.9853704466739,True,True
47930,white alone,292400.0,291451.0,949.0,2399.0,2536.953271490727,True,True
35300,black or african american alone,79933.0,79061.0,872.0,1547.0,2083.3736340440714,True,True
35980,two or more races,30983.0,30412.0,571.0,1691.0,2123.207209762215,True,True
35980,native hawaiian and other pacific islander alone,56.0,31.0,25.0,29.0,54.97598859956954,True,True
46540,native hawaiian and other pacific islander alone,147.56715342625176,238.0,-90.43284657374824,221.0,116.79192342423642,True,True
21780,native hawaiian and other pacific islander alone,498.56855815913826,569.0,-70.43144184086174,61.0,132.8819110654486,False,True
19780,some other race alone,20060.38201706639,21823.0,-1762.6179829336106,1808.0,2572.501308729114,True,True
49180,white alone,454125.80207460886,460011.0,-5885.197925391141,2317.0,2417.7414504759035,False,False
27340,white alone,134148.7525419694,139725.0,-5576.247458030586,1542.0,1848.4863211956401,False,False
39580,two or more races,133853.99169562923,137686.0,-3832.008304370771,5069.0,5250.488147974934,True,True
27340,asian alone,4086.251380297802,3934.0,152.25138029780192,394.0,511.779339225235,True,True
48900,two or more races,29305.0,29532.0,-227.0,2031.0,2326.464505827727,True,True
49180,asian alone,12513.790368080012,12351.0,162.79036808001183,488.0,542.7782921116957,True,True
39580,native hawaiian and other pacific islander alone,369.66101081878924,482.0,-112.33898918121076,166.0,173.46807118645123,True,True
38240,american indian and alaska native alone,695.5445405370552,474.0,221.54454053705524,183.0,267.7954996843326,False,True
13900,two or more races,7040.634619899189,7622.0,-581.3653801008113,889.0,1495.3558134848072,True,True
13900,native hawaiian and other pacific islander alone,559.5559584552825,570.0,-10.444041544717493,47.0,126.17781908809292,True,True
48900,native hawaiian and other pacific islander alone,60.0,66.0,-6.0,79.0,76.13791470909878,True,True
47580,native hawaiian and other pacific islander alone,275.9072062213115,298.0,-22.092793778688474,258.0,224.08742149447858,True,True
30300,white alone,53893.83396839131,57272.0,-3378.1660316086927,389.0,410.65511902442563,False,False
46300,some other race alone,10726.649379568407,10687.0,39.64937956840731,1185.0,1054.7640445583327,True,True
17660,black or african american alone,606.1939294439072,644.0,-37.80607055609278,211.0,221.48452728107884,True,True
30300,asian alone,875.3559467083089,624.0,251.35594670830892,122.0,93.33196238276112,False,False
10780,black or african american alone,39009.887541243996,42596.0,-3586.1124587560043,628.0,790.4126114192892,False,False
26380,two or more races,16076.955993069503,15476.0,600.9559930695032,1381.0,1186.3742634036612,True,True
26380,native hawaiian and other pacific islander alone,13.446212474134615,28.0,-14.553787525865385,37.0,10.869740045798752,True,True
13220,black or african american alone,6862.0,6656.0,206.0,377.0,730.7149437511525,True,True
16620,some other race alone,508.6977444991902,913.0,-404.3022555008098,303.0,235.62990640802633,False,False
28420,white alone,196312.26413346737,193272.0,3040.264133467368,2351.0,2297.710765176617,False,True
28420,asian alone,9049.049239215803,8488.0,561.049239215803,563.0,581.469042360919,True,True
31020,two or more races,11553.08034982079,11560.0,-6.919650179210294,996.0,1020.8925550189003,True,True
22220,black or african american alone,13090.987137657476,13298.0,-207.0128623425244,862.0,1088.8621949428054,True,True
36500,some other race alone,9443.0,9925.0,-482.0,1356.0,1249.4675981338012,True,True
31020,native hawaiian and other pacific islander alone,381.36026726828004,461.0,-79.63973273171996,181.0,131.63643007342807,True,True
16940,some other race alone,4539.0,4987.0,-448.0,901.0,997.5836636844051,True,True
15540,two or more races,14588.202389434759,13976.0,612.2023894347585,785.0,1215.8278419029543,True,True
15540,native hawaiian and other pacific islander alone,87.24421155005447,41.0,46.24421155005447,24.0,102.51689992157145,False,True
39660,white alone,127049.80862276709,123954.0,3095.8086227670865,814.0,1065.8082895684895,False,False
39660,asian alone,1783.6982786874987,1651.0,132.6982786874987,289.0,299.50147776093115,True,True
15180,white alone,151696.0,150891.0,805.0,4688.0,6073.1186204912465,True,True
28660,black or african american alone,97801.02627337075,101629.0,-3827.9737266292505,2289.0,2416.845094923358,False,False
45500,white alone,102692.13044177828,95894.0,6798.130441778281,710.0,709.6666109165793,False,False
47380,some other race alone,12444.398065735913,12104.0,340.3980657359134,1361.0,1457.213363732778,True,True
41660,white alone,75893.12193873258,76422.0,-528.8780612674163,1619.0,1668.069124046542,True,True
36220,some other race alone,32275.0,32878.0,-603.0,3084.0,2938.96037912601,True,True
48660,white alone,109046.54619768602,109493.0,-446.45380231397576,1138.0,1603.0811054969568,True,True
30980,two or more races,44603.93099594942,45933.0,-1329.0690040505797,2290.0,1982.4186607481581,True,True
45500,asian alone,1453.340567094118,1656.0,-202.6594329058821,161.0,192.2612356893061,False,True
33100,two or more races,2048408.703443033,2056991.0,-8582.296556967078,14732.0,15928.293515678828,True,True
33100,native hawaiian and other pacific islander alone,2191.804024482788,2511.0,-319.195975517212,372.0,520.66475455354,True,True
29460,some other race alone,104342.0,107305.0,-2963.0,3889.0,4925.848028070649,True,True
45300,some other race alone,179320.0,179158.0,162.0,6564.0,6786.1573110906265,True,True
26140,asian alone,2634.0,2204.0,430.0,327.0,271.96059202345845,False,False
26140,white alone,142521.0,142299.0,222.0,939.0,870.3355173861114,True,True
37860,some other race alone,11383.0,11500.0,-117.0,1304.0,1360.8930997859457,True,True
49740,two or more races,83278.66298527748,88580.0,-5301.337014722521,2680.0,3330.5193708280153,False,False
38060,american indian and alaska native alone,107624.76526120257,111006.0,-3381.2347387974296,3228.0,4249.004690121462,False,True
22380,american indian and alaska native alone,36565.0,36562.0,3.0,758.0,719.8780127841105,True,True
39150,american indian and alaska native alone,2949.0,3727.0,-778.0,601.0,536.9137370961,False,True
49740,native hawaiian and other pacific islander alone,55.879401936807405,97.0,-41.120598063192595,78.0,47.15011270672532,True,True
12540,two or more races,226133.0,227398.0,-1265.0,6631.0,6758.006670453019,True,True
23420,some other race alone,278201.0,280746.0,-2545.0,6113.0,7495.288431973033,True,True
49700,two or more races,33094.0,34317.0,-1223.0,2366.0,2384.0818206654526,True,True
12540,native hawaiian and other pacific islander alone,1818.0,1463.0,355.0,267.0,560.2584798231527,False,True
49700,native hawaiian and other pacific islander alone,854.0,838.0,16.0,195.0,173.6881645579226,True,True
48660,asian alone,3289.654232820336,3110.0,179.6542328203359,188.0,311.4894704587119,True,True
41660,asian alone,1628.3841319470125,1669.0,-40.61586805298748,217.0,222.0187951174145,True,True
30980,native hawaiian and other pacific islander alone,88.47890807444502,134.0,-45.521091925554984,99.0,91.3853933535897,True,True
15180,asian alone,3671.0,3463.0,208.0,264.0,352.8981275860641,True,True
31340,two or more races,14989.0,15438.0,-449.0,1168.0,1417.2820152513755,True,True
13980,two or more races,8503.0,8278.0,225.0,704.0,788.6469527004781,True,True
17140,white alone,1742755.6566849635,1743212.0,-456.34331503650174,3649.0,3757.248109229628,True,True
48260,white alone,104563.44270271747,104236.0,327.4427027174679,412.0,449.23327393257216,True,True
17140,asian alone,67639.78561689997,67363.0,276.7856168999715,1336.0,1870.2871548232545,True,True
43900,white alone,249105.63842971687,249166.0,-60.36157028313028,1228.0,1661.8877756332085,True,True
43900,asian alone,8727.704758881746,8428.0,299.7047588817459,496.0,489.01820525424716,True,True
12260,american indian and alaska native alone,1140.8667484052291,987.0,153.86674840522915,291.0,317.8825657147957,True,True
34980,two or more races,179930.1190489365,184124.0,-4193.880951063504,5671.0,5675.81701456716,True,True
34980,native hawaiian and other pacific islander alone,1524.8295736521543,1794.0,-269.1704263478457,588.0,760.5479085853818,True,True
13780,some other race alone,4196.69456872732,4269.0,-72.30543127267993,638.0,714.7034493789672,True,True
14460,white alone,3337689.2984360694,3334569.0,3120.2984360693954,6985.0,6745.325087116659,True,True
14460,asian alone,438017.32898401003,435389.0,2628.3289840100333,2746.0,3504.4107878520913,True,True
29740,white alone,91923.0,91627.0,296.0,2901.0,3147.6659126466234,True,True
29740,asian alone,2404.0,2728.0,-324.0,267.0,306.7603039406338,False,True
40420,black or african american alone,35096.0,35721.0,-625.0,1411.0,1464.4633634146505,True,True
41180,some other race alone,42980.29956906178,42035.0,945.2995690617827,2638.0,2710.670754251934,True,True
19500,two or more races,5707.304271895088,6831.0,-1123.6957281049117,882.0,773.9467986500139,False,True
19500,native hawaiian and other pacific islander alone,37.61402498024183,43.0,-5.38597501975817,62.0,40.879712700914055,True,True
21780,american indian and alaska native alone,457.58580180833775,647.0,-189.41419819166225,272.0,176.42701007272385,True,True
36980,two or more races,6340.444960984469,5731.0,609.4449609844687,827.0,675.8391005102326,True,True
21060,american indian and alaska native alone,202.26784761064823,245.0,-42.73215238935177,128.0,98.34646485719593,True,True
37140,some other race alone,1180.4926734942972,846.0,334.49267349429715,270.0,250.87628702601873,False,True
26580,black or african american alone,7016.2145290220315,7311.0,-294.78547097796854,594.0,604.3528167043746,True,True
45820,black or african american alone,12421.03929622289,12450.0,-28.960703777109302,797.0,959.7550643179031,True,True
29940,black or african american alone,6230.0,5260.0,970.0,557.0,587.0880321595732,False,False
31740,black or african american alone,10622.0,10385.0,237.0,517.0,976.6571557947037,True,True
17860,american indian and alaska native alone,344.85754467173746,356.0,-11.142455328262542,117.0,87.13461351779131,True,True
24580,white alone,267293.56004807376,270257.0,-2963.439951926237,1196.0,1683.7730546382413,False,False
31540,white alone,551394.1912450811,552260.0,-865.808754918864,1419.0,2033.887744387725,True,True
31540,asian alone,35727.0245655995,36151.0,-423.97543440049776,820.0,1498.2662883280461,True,True
24580,asian alone,10352.056170854134,9493.0,859.0561708541336,518.0,710.9978841210956,False,True
33340,american indian and alaska native alone,7841.0,7522.0,319.0,958.0,1447.1976200708561,True,True
33860,white alone,168684.5083873591,179638.0,-10953.491612640908,955.0,1156.0964764828689,False,False
23460,white alone,82368.49255996669,79440.0,2928.4925599666894,395.0,528.7157818809926,False,False
12220,white alone,121182.01634591437,123219.0,-2036.983654085634,712.0,1283.5956518434014,False,False
33860,asian alone,9288.084374354594,8887.0,401.0843743545938,461.0,629.9760004829695,True,True
46220,some other race alone,4806.592160414327,3968.0,838.5921604143268,1036.0,1053.5224611558253,True,True
12220,asian alone,7696.983937568535,7917.0,-220.0160624314649,267.0,375.6992627867725,True,True
11500,american indian and alaska native alone,600.0,450.0,150.0,261.0,439.93494459124304,True,True
23460,asian alone,459.58836387964027,680.0,-220.41163612035973,141.0,137.58021928844497,False,False
17980,american indian and alaska native alone,984.183393676178,774.0,210.18339367617796,212.0,250.9322259819528,True,True
38340,some other race alone,3224.0,2810.0,414.0,598.0,748.4351393232082,True,True
22420,white alone,293620.04518280213,290657.0,2963.0451828021323,1266.0,1604.8351819053516,False,False
34740,black or african american alone,20834.0,21276.0,-442.0,856.0,1220.753380574881,True,True
35660,black or african american alone,19848.0,20232.0,-384.0,531.0,824.8524403810054,True,True
22420,asian alone,4042.5483147222253,4378.0,-335.4516852777747,424.0,504.50459168154845,True,True
28020,american indian and alaska native alone,880.0,954.0,-74.0,411.0,486.1054326763897,True,True
41620,some other race alone,114378.07395842261,115071.0,-692.9260415773897,3484.0,5074.722063259095,True,True
31340,native hawaiian and other pacific islander alone,68.0,164.0,-96.0,144.0,65.32638614105329,True,True
13980,native hawaiian and other pacific islander alone,160.0,192.0,-32.0,136.0,153.7485502004816,True,True
46540,american indian and alaska native alone,805.9118353056259,481.0,324.9118353056259,141.0,328.82756685849716,False,True
36420,two or more races,217046.62752469935,213529.0,3517.6275246993464,4664.0,6129.412794127985,True,True
22900,black or african american alone,7458.274828559362,8234.0,-775.7251714406384,665.0,693.8544466166436,False,True
36420,native hawaiian and other pacific islander alone,1225.6792214476075,1279.0,-53.32077855239254,292.0,635.0420792879154,True,True
12100,some other race alone,31075.0,30011.0,1064.0,2135.0,2276.311568635212,True,True
45220,american indian and alaska native alone,1028.8004651589606,1323.0,-294.1995348410394,477.0,333.63408810082007,True,True
35840,american indian and alaska native alone,3593.0,4047.0,-454.0,1148.0,1050.2762696381367,True,True
31420,white alone,101608.4728889312,110240.0,-8631.527111068805,765.0,851.7583526899671,False,False
31420,asian alone,4357.782872214499,4101.0,256.78287221449864,152.0,314.29460949422804,False,True
42340,two or more races,31510.460572722484,30725.0,785.4605727224844,2173.0,2151.8912621093677,True,True
46660,black or african american alone,51807.85228274662,52864.0,-1056.1477172533778,666.0,690.8765636946134,False,False
47580,american indian and alaska native alone,547.964574968784,545.0,2.9645749687839498,327.0,374.0343066323192,True,True
42340,native hawaiian and other pacific islander alone,573.1318002457667,511.0,62.131800245766726,181.0,130.8259457122376,True,True
41420,white alone,299697.7670052266,301049.0,-1351.2329947734252,2738.0,3105.756516281538,True,True
18700,white alone,77247.74043863523,76292.0,955.7404386352282,678.0,1290.03222105424,False,True
18700,asian alone,5741.974678542715,6413.0,-671.0253214572849,295.0,481.74507043022055,False,False
41420,asian alone,8368.160910643648,8762.0,-393.8390893563519,727.0,740.4678444235759,True,True
49660,some other race alone,5908.0,6210.0,-302.0,718.0,877.2802890474912,True,True
48260,asian alone,583.816991098612,665.0,-81.183008901388,108.0,96.56773087223047,True,True
31860,two or more races,6119.0,5524.0,595.0,646.0,1071.8345878096115,True,True
25740,white alone,80739.62991593315,85151.0,-4411.370084066846,539.0,477.8081625760425,False,False
25740,asian alone,604.5512375320274,424.0,180.55123753202736,145.0,130.41017039280123,False,True
36980,native hawaiian and other pacific islander alone,68.71614483587939,39.0,29.71614483587939,45.0,65.93523332811709,True,True
39380,white alone,120634.42568596268,121602.0,-967.5743140373233,2317.0,2329.518862438197,True,True
39380,asian alone,1594.7988462969856,1522.0,72.79884629698563,201.0,287.46653583096133,True,True
25420,two or more races,43969.0,41692.0,2277.0,2337.0,3391.2430063750226,True,True
30140,some other race alone,10479.0,10852.0,-373.0,1150.0,1887.9760027642697,True,True
25420,native hawaiian and other pacific islander alone,14.0,68.0,-54.0,79.0,21.27717045332861,True,True
48700,some other race alone,1068.1804250000962,745.0,323.1804250000962,264.0,245.80108745260372,False,True
49620,american indian and alaska native alone,967.0,644.0,323.0,230.0,500.06890694933236,False,True
30340,two or more races,5845.0,5304.0,541.0,770.0,1166.4447818210256,True,True
14860,black or african american alone,104219.0,103039.0,1180.0,2334.0,2257.791504549579,True,True
35980,american indian and alaska native alone,1754.0,1791.0,-37.0,467.0,490.0744619672607,True,True
12940,white alone,476450.19858948304,473745.0,2705.198589483043,1491.0,2034.9727640880897,False,False
16300,black or african american alone,15010.509766906001,14356.0,654.5097669060015,867.0,1000.0763505908175,True,True
22180,white alone,167473.60470901546,164367.0,3106.6047090154607,1237.0,1477.0809578655303,False,False
38240,two or more races,9138.640972739122,8899.0,239.64097273912193,1112.0,1058.2050594962468,True,True
22180,asian alone,9958.293984362803,9865.0,93.2939843628028,465.0,606.3592933948205,True,True
48900,american indian and alaska native alone,1268.0,1103.0,165.0,280.0,417.61168903061133,True,True
39580,american indian and alaska native alone,4526.557783499186,5453.0,-926.4422165008136,891.0,860.9483272115324,False,True
25860,some other race alone,14886.467865809653,14048.0,838.4678658096527,1429.0,1545.2896852863569,True,True
38240,native hawaiian and other pacific islander alone,150.64361299786833,99.0,51.64361299786833,163.0,215.21642300190925,True,True
13900,american indian and alaska native alone,5474.6537193291015,4876.0,598.6537193291015,575.0,730.9601314588671,False,True
12940,asian alone,17389.607674530358,17980.0,-590.392325469642,860.0,840.6905769866637,True,True
14260,white alone,648139.413164558,647722.0,417.4131645580055,2806.0,3346.8474482512215,True,True
14260,asian alone,17440.11648606097,16733.0,707.1164860609715,834.0,1022.1031020106215,True,True
29180,black or african american alone,94965.85318266686,94140.0,825.8531826668623,1301.0,1530.513513123802,True,True
35380,black or african american alone,371602.0,372183.0,-581.0,2426.0,3257.4495022079777,True,True
26380,american indian and alaska native alone,6941.814842753127,8015.0,-1073.1851572468731,702.0,590.9491777396746,False,False
43340,some other race alone,5883.1994203035965,6163.0,-279.8005796964035,895.0,988.7481923161023,True,True
29340,some other race alone,3840.001850469352,4479.0,-638.9981495306479,1201.0,1137.3007177877575,True,True
37620,black or african american alone,717.7857363410112,978.0,-260.2142636589888,198.0,133.85759425799412,False,False
39900,white alone,359519.14279068256,360296.0,-776.8572093174444,2283.0,2306.087260386365,True,True
39900,asian alone,29875.64310385971,29527.0,348.6431038597111,951.0,1237.3461283216134,True,True
29820,some other race alone,317043.0,320213.0,-3170.0,6604.0,6841.990412779658,True,True
14740,white alone,208645.0,208426.0,219.0,942.0,1399.6037119096427,True,True
49420,some other race alone,51295.0,53847.0,-2552.0,3036.0,3427.2623989685635,True,True
31020,american indian and alaska native alone,1590.1636204533843,1452.0,138.16362045338428,367.0,382.8545381841381,True,True
14740,asian alone,13942.0,13655.0,287.0,828.0,952.1401534884453,True,True
16220,black or african american alone,740.2130056281242,426.0,314.21300562812417,149.0,189.28975772977986,False,False
15540,american indian and alaska native alone,307.45357363480616,435.0,-127.54642636519384,124.0,107.55326430292509,False,True
45780,hispanic (any race),45617.95378756824,46122.0,-504.04621243175643,0.0,325.1835908165474,False,False
48260,hispanic (any race),1922.5145583091316,2049.0,-126.48544169086836,0.0,73.1849238733586,False,False
18580,hispanic (any race),267764.46390239574,266860.0,904.4639023957425,0.0,938.4865871991105,False,True
26420,hispanic (any race),2848487.9436386605,2845658.0,2829.9436386604793,0.0,1550.9750226035762,False,False
12420,hispanic (any race),773062.0599823071,781183.0,-8120.940017692861,0.0,1576.2796732620714,False,False
31180,hispanic (any race),138145.91910138927,135550.0,2595.9191013892705,292.0,768.5710216870225,False,False
20580,hispanic (any race),47991.98917794363,55049.0,-7057.010822056371,0.0,128.34296931367604,False,False
33500,hispanic (any race),4420.884450660828,5077.0,-656.1155493391716,14.0,110.7400273884665,False,False
27340,hispanic (any race),28725.565516825893,29152.0,-426.4344831741073,0.0,1017.0969036465566,False,True
14460,hispanic (any race),613389.6786590742,614179.0,-789.3213409257587,0.0,1064.5546653148083,False,True
24340,hispanic (any race),116899.20685579632,117137.0,-237.79314420367882,0.0,334.52715281507824,False,True
13380,hispanic (any race),24382.0,24461.0,-79.0,0.0,191.34822148376503,False,True
48300,hispanic (any race),38947.0,38976.0,-29.0,0.0,346.5304852498551,False,True
16700,hispanic (any race),64897.0,64788.0,109.0,0.0,445.71866182183805,False,True
36420,hispanic (any race),229946.70297821745,229868.0,78.70297821745044,0.0,451.43962291533836,False,True
21420,hispanic (any race),7203.910302785698,9451.0,-2247.089697214302,0.0,64.64247600387557,False,False
47930,hispanic (any race),90717.0,90672.0,45.0,0.0,249.2731414783791,False,True
32780,hispanic (any race),32488.0,32570.0,-82.0,0.0,330.9578929977347,False,True
12580,hispanic (any race),232765.2712256517,231967.0,798.271225651697,0.0,704.3683704525457,False,False
11500,hispanic (any race),5390.0,5388.0,2.0,0.0,145.26151053789164,False,True
49740,hispanic (any race),131468.71484064855,137437.0,-5968.28515935145,0.0,460.0476570786694,False,False
34980,hispanic (any race),210178.25854701988,209672.0,506.2585470198828,0.0,524.7904536949839,False,True
28940,hispanic (any race),50393.46372048733,50885.0,-491.5362795126712,0.0,263.73867208778523,False,False
27140,hispanic (any race),18994.30843964908,21713.0,-2718.6915603509187,182.0,354.0224866652819,False,False
12540,hispanic (any race),516619.0,516662.0,-43.0,0.0,879.7915377612187,False,True
46700,hispanic (any race),133876.0,133953.0,-77.0,0.0,485.0917849051868,False,True
17020,hispanic (any race),41589.0,41660.0,-71.0,0.0,318.54714622210946,False,True
49660,hispanic (any race),20019.0,20029.0,-10.0,0.0,117.52831408856335,False,True
31900,hispanic (any race),2832.0,2837.0,-5.0,0.0,152.5372763007456,False,True
10180,hispanic (any race),46978.070154927365,44055.0,2923.0701549273654,0.0,390.5428296001649,False,False
29700,hispanic (any race),255654.0,255830.0,-176.0,0.0,346.9388457981464,False,True
46340,hispanic (any race),50693.0,50591.0,102.0,0.0,278.9723097414867,False,True
21500,hispanic (any race),12944.0,12851.0,93.0,0.0,224.56750501797893,False,True
41180,hispanic (any race),111857.68890214343,110752.0,1105.6889021434326,130.0,504.62930656926255,False,False
27620,hispanic (any race),5015.378417173831,4949.0,66.37841717383071,0.0,285.5417818844832,False,True
12100,hispanic (any race),64249.0,64139.0,110.0,0.0,393.85230213241107,False,True
46660,hispanic (any race),11289.763056907,11204.0,85.76305690700065,262.0,144.59752354893809,True,True
18020,hispanic (any race),9242.556679428671,7710.0,1532.5566794286715,0.0,35.675472344185856,False,False
29200,hispanic (any race),22804.947691221147,21251.0,1553.9476912211467,85.0,331.90051536213485,False,False
14020,hispanic (any race),7472.926899682383,7069.0,403.926899682383,0.0,393.93976859739166,False,False
24660,hispanic (any race),81192.11987430828,82211.0,-1018.8801256917213,0.0,409.41554652661625,False,False
37140,hispanic (any race),3745.450277796051,3209.0,536.4502777960511,0.0,74.31319052988978,False,False
13020,hispanic (any race),4959.695302817218,6117.0,-1157.3046971827816,0.0,33.445115259516875,False,False
30020,hispanic (any race),18887.0,18307.0,580.0,0.0,491.5392401998543,False,False
22900,hispanic (any race),26899.601055304607,27908.0,-1008.3989446953929,0.0,117.29068315918954,False,False
33660,hispanic (any race),14252.0,14244.0,8.0,0.0,175.61289935181298,False,True
33340,hispanic (any race),189339.0,189444.0,-105.0,0.0,400.1957406445001,False,True
16620,hispanic (any race),3037.602884110868,2950.0,87.60288411086822,137.0,144.40777265674868,True,True
