cbsa,sex,band,edu4,est,published,gap,pub_moe,moe,pass_pub_moe,pass_combined_moe
49660,Male,18-24,hs_or_less,11439.0,11092,347.0,733.4637005332984,746.7186643333284,True,True
49700,Male,18-24,hs_or_less,5160.0,5238,-78.0,561.9572937510466,367.2625983203299,True,True
49740,Male,18-24,hs_or_less,6959.976212051814,7029,-69.0237879481856,610.7331659571142,586.2516363259704,True,True
10180,Male,18-24,some_college,5144.889077808378,4967,177.8890778083778,709.9753516848314,573.5543138704866,True,True
10420,Male,18-24,some_college,12941.0,13260,-319.0,789.335163286167,940.6802008035197,True,True
10500,Male,18-24,some_college,2102.9455981876267,2041,61.94559818762673,385.1986500495556,417.1180010707306,True,True
10540,Male,18-24,some_college,2895.5319711399807,1687,1208.5319711399807,347.7269043372974,291.6469557551419,False,False
10580,Male,18-24,some_college,17825.194394928763,17503,322.19439492876336,1095.096799374375,960.0859407035583,True,True
10740,Male,18-24,some_college,13431.562026797606,13279,152.56202679760645,1060.6153874048782,943.6564163243258,True,True
10780,Male,18-24,some_college,1971.3629893606226,1928,43.36298936062258,307.46707140765494,287.5494746944604,True,True
10900,Male,18-24,some_college,16919.0,17197,-278.0,932.8735176860795,1301.5335743138746,True,True
11020,Male,18-24,some_college,1593.9488093864277,1740,-146.05119061357232,249.0180716333656,205.22769119241127,True,True
11100,Male,18-24,some_college,4949.104761521303,5093,-143.89523847869714,553.4419572096066,558.6857396320738,True,True
11180,Male,18-24,some_college,10860.0,11998,-1138.0,619.293952820468,1025.2806109865728,False,True
11200,Male,18-24,some_college,8685.299499735296,11006,-2320.700500264704,568.9894550868232,819.5433184725275,False,False
11260,Male,18-24,some_college,6595.263891574686,6234,361.26389157468566,594.801647610361,1110.4386315447123,True,True
11460,Male,18-24,some_college,16064.0,15723,341.0,1144.3185745237206,1322.4789739089429,True,True
11500,Male,18-24,some_college,2269.0,2365,-96.0,374.0120318920235,412.63670008253024,True,True
11540,Male,18-24,some_college,3790.2976864668794,3724,66.29768646687944,349.3436703305214,502.3928795360041,True,True
11700,Male,18-24,some_college,5504.18323550555,5711,-206.81676449444967,706.6540879383632,630.7587714016818,True,True
12020,Male,18-24,some_college,10191.400343689787,10650,-458.5996563102126,865.7078028988765,998.6093725915775,True,True
12060,Male,18-24,some_college,99522.86322382887,98059,1463.86322382887,3037.063384257892,3238.45032397819,True,True
12100,Male,18-24,some_college,5226.0,5497,-271.0,567.8741057664101,744.1648920022699,True,True
12220,Male,18-24,some_college,9082.510036456973,9399,-316.48996354302653,846.4053402478035,904.013720975081,True,True
12260,Male,18-24,some_college,10058.20960796656,9550,508.2096079665607,830.4432551354728,801.044484141442,True,True
12420,Male,18-24,some_college,41988.02708384762,41250,738.0270838476208,1936.4529428829403,1962.0132912317629,True,True
12540,Male,18-24,some_college,15177.0,15585,-408.0,1153.8305768179312,1141.2376451138475,True,True
12580,Male,18-24,some_college,42875.88732604805,42862,13.887326048046816,1885.0827568040613,1808.4826961844717,True,True
12620,Male,18-24,some_college,4341.0499334175665,4103,238.04993341756654,431.49044021855224,590.3122062357482,True,True
12700,Male,18-24,some_college,2307.9036019484197,2322,-14.096398051580309,464.2499326871249,499.4995082908701,True,True
12940,Male,18-24,some_college,19602.833543053795,20309,-706.1664569462046,1506.531446734518,1667.151299713554,True,True
12980,Male,18-24,some_college,2120.2186945484564,2149,-28.78130545154363,272.61144510089815,331.4488447659634,True,True
13020,Male,18-24,some_college,1378.584521789696,1301,77.58452178969605,215.94675269612182,261.40650888256664,True,True
13140,Male,18-24,some_college,4825.0,5150,-325.0,556.3542037227722,596.1827010457869,True,True
13220,Male,18-24,some_college,1730.0,1356,374.0,317.653899708472,320.5167575884294,False,True
13380,Male,18-24,some_college,7763.0,7940,-177.0,631.2527227664052,776.8512282292215,True,True
13460,Male,18-24,some_college,3165.0,3132,33.0,521.8400137973323,559.7130327855516,True,True
13740,Male,18-24,some_college,2379.936283664326,2368,11.936283664325856,424.043629830705,412.4228073584209,True,True
13780,Male,18-24,some_college,7948.4107146924325,7736,212.41071469243252,717.454528175828,774.1870604842077,True,True
13820,Male,18-24,some_college,16739.922182268267,17268,-528.0778177317334,1080.6710877968376,1217.324853577597,True,True
13900,Male,18-24,some_college,2593.4220579534226,2748,-154.5779420465774,468.859253934483,621.8925479183641,True,True
13980,Male,18-24,some_college,13625.0,14190,-565.0,781.0204862870115,797.7636917165697,True,True
14010,Male,18-24,some_college,7079.0,7221,-142.0,766.8376620902236,873.9080885274777,True,True
14020,Male,18-24,some_college,9349.095793385452,9729,-379.90420661454846,714.7377141301556,1073.0823918184792,True,True
14260,Male,18-24,some_college,12616.853559256235,12967,-350.1464407437652,796.1940718191765,938.8940849323648,True,True
14460,Male,18-24,some_college,84908.5732503036,85947,-1038.426749696402,1896.2154413462622,2465.399087211833,True,True
14500,Male,18-24,some_college,13577.132111091174,13605,-27.86788890882599,983.7281128441944,904.315139018592,True,True
14540,Male,18-24,some_college,4959.292103598656,5522,-562.7078964013444,672.6105857031987,713.2756992466973,True,True
14580,Male,18-24,some_college,5478.0,5690,-212.0,599.4205535348283,887.2786751332695,True,True
14740,Male,18-24,some_college,4387.0,4662,-275.0,594.30379436783,525.7053001896595,True,True
14860,Male,18-24,some_college,14661.0,14684,-23.0,919.3611912627158,1035.8618683757986,True,True
15180,Male,18-24,some_college,8738.0,8775,-37.0,819.0756985773659,835.0612062343096,True,True
15260,Male,18-24,some_college,1010.5514135170231,703,307.5514135170231,233.0600780914655,196.65670157191673,False,False
15380,Male,18-24,some_college,21694.0,21673,21.0,1077.7815177483792,1233.8270384280977,True,True
15500,Male,18-24,some_college,3657.0,3690,-33.0,438.62512467937813,598.0041102879227,True,True
15540,Male,18-24,some_college,6084.080226577461,5988,96.08022657746096,567.1842734068003,778.3962278040921,True,True
15940,Male,18-24,some_college,6010.0,5881,129.0,542.8600187893745,708.0981749614597,True,True
15980,Male,18-24,some_college,9403.0,9632,-229.0,799.576137712976,958.962481820848,True,True
16020,Male,18-24,some_college,2722.838447084661,2771,-48.16155291533914,399.831214389272,281.1666430597125,True,True
16180,Male,18-24,some_college,554.528260857059,885,-330.47173914294103,236.13555429032706,111.66587403221043,False,False
16220,Male,18-24,some_college,2196.3131331265577,1189,1007.3131331265577,261.4000765110829,305.47449331095385,False,False
16300,Male,18-24,some_college,5274.944558763051,4549,725.9445587630507,488.8118247342222,877.3005017176148,False,True
16540,Male,18-24,some_college,1224.4781306389455,1359,-134.52186936105454,303.2705063140826,346.4423982714876,True,True
16580,Male,18-24,some_college,15493.337923208619,15845,-351.66207679138097,1012.2450296247446,1178.1417529260593,True,True
16620,Male,18-24,some_college,2571.1562555477676,2604,-32.843744452232386,358.83422356291493,418.26722458227704,True,True
16700,Male,18-24,some_college,12081.0,13037,-956.0,819.5883112880515,1048.911583117829,False,True
16740,Male,18-24,some_college,40847.74159308064,40125,722.7415930806383,1778.091392476776,1979.60068547874,True,True
16820,Male,18-24,some_college,6462.453965996017,5900,562.4539659960174,545.0990735636963,724.3772641926975,False,True
16860,Male,18-24,some_college,9282.103334304767,9217,65.10333430476749,723.2185008695504,770.3345786130191,True,True
16940,Male,18-24,some_college,2287.0,1806,481.0,285.41373477812874,377.01968133805696,False,False
16980,Male,18-24,some_college,147611.28455376037,147932,-320.71544623962836,3111.8438264154584,4081.5822607572986,True,True
17020,Male,18-24,some_college,8074.0,8299,-225.0,750.2592885129781,668.6375632414769,True,True
17140,Male,18-24,some_college,34540.37126725659,35182,-641.6287327434111,1717.1444318984934,1717.767687714339,True,True
17300,Male,18-24,some_college,6800.3355691455845,6614,186.3355691455845,695.8519957577186,735.6307092018686,True,True
17410,Male,18-24,some_college,27801.0,28970,-1169.0,1284.0876138332617,1465.5623877999021,True,True
17420,Male,18-24,some_college,2182.0,2233,-51.0,362.49137920783716,346.1226201760006,True,True
17660,Male,18-24,some_college,2520.608937483221,2395,125.60893748322087,447.9341469457313,546.7081275542247,True,True
17780,Male,18-24,some_college,21040.604482224735,21334,-293.39551777526503,1158.1558617042872,1387.104896008336,True,True
17820,Male,18-24,some_college,19039.0,18695,344.0,906.8301935864289,1058.2599649837937,True,True
17860,Male,18-24,some_college,10393.832402525359,10867,-473.1675974746413,754.5097746219064,1008.8141245392,True,True
17900,Male,18-24,some_college,18556.96404680844,18862,-305.0359531915601,1157.3041951017028,1346.304395004607,True,True
17980,Male,18-24,some_college,5665.181235196236,4693,972.1812351962362,543.7370688117558,530.1835193420742,False,False
18020,Male,18-24,some_college,823.4899697992225,679,144.48996979922254,199.25109786397664,218.2132231141677,True,True
18140,Male,18-24,some_college,37904.19605828204,37442,462.1960582820393,1556.4861065875275,1887.7723844073223,True,True
18580,Male,18-24,some_college,7852.16304545549,7380,472.16304545548974,816.6768026581874,835.3521889998387,True,True
18700,Male,18-24,some_college,5705.468028860018,6733,-1027.5319711399816,592.663479556485,528.80927819537,False,False
18880,Male,18-24,some_college,4293.642719258595,4260,33.64271925859521,591.2241537691098,540.4334434844311,True,True
19100,Male,18-24,some_college,128879.29041954738,129437,-557.709580452618,3087.14269187545,3437.2263584675766,True,True
19140,Male,18-24,some_college,1861.278821831199,2046,-184.7211781688011,378.6515548627788,287.95058035354526,True,True
19300,Male,18-24,some_college,2485.0,2824,-339.0,513.4218538395108,686.3108756314444,True,True
19340,Male,18-24,some_college,5815.055638377713,5437,378.05563837771297,484.083670453776,695.7042060183912,True,True
19430,Male,18-24,some_college,15055.0,15096,-41.0,1046.7568963231147,1283.7484512074395,True,True
19460,Male,18-24,some_college,2003.0,1848,155.0,342.1841609426129,457.10181277397055,True,True
19500,Male,18-24,some_college,1747.3260815405156,1687,60.32608154051559,285.616876252087,305.8137915418166,True,True
19660,Male,18-24,some_college,12013.0,11713,300.0,1051.5208034080924,898.3768063193194,True,True
19740,Male,18-24,some_college,41198.922059375895,39742,1456.9220593758946,1752.041666171213,1927.8718392525882,True,True
19780,Male,18-24,some_college,10941.836909233798,10639,302.836909233798,750.7442973476388,993.9908781923518,True,True
19820,Male,18-24,some_college,59456.59683230192,60616,-1159.4031676980812,1726.9247233159874,2458.357116729222,True,True
20020,Male,18-24,some_college,2010.0,1792,218.0,214.55535416297585,305.67468611458486,False,True
20100,Male,18-24,some_college,3501.0,3550,-49.0,490.50586133093253,630.1069377990533,True,True
20220,Male,18-24,some_college,2061.2802555891485,2163,-101.71974441085149,267.5985799663369,295.74767397899654,True,True
20260,Male,18-24,some_college,7164.229895490575,7244,-79.77010450942544,589.4336264584842,736.4659461365386,True,True
20500,Male,18-24,some_college,14810.354511113432,14847,-36.64548888656827,1018.707514451523,982.5674046774498,True,True
20580,Male,18-24,some_college,729.6339702144909,948,-218.3660297855091,325.909496639788,182.29153449761552,True,True
20740,Male,18-24,some_college,5663.295450366639,5002,661.2954503666388,569.8701606506521,757.8358590712361,False,True
20940,Male,18-24,some_college,4603.0,4550,53.0,619.3294761272065,553.8779978828821,True,True
21060,Male,18-24,some_college,1580.5873321965546,1390,190.5873321965546,275.87859648765794,352.28070690274177,True,True
21140,Male,18-24,some_college,2498.0,2207,291.0,410.5337988521773,443.3329934724575,True,True
21300,Male,18-24,some_college,878.7800079960468,1007,-128.21999200395317,246.61711213944582,169.56644006373097,True,True
21340,Male,18-24,some_college,20908.195223220733,21004,-95.80477677926683,1377.4795824258158,1272.9911483378226,True,True
21420,Male,18-24,some_college,921.2629652172612,673,248.26296521726124,166.5172663719892,192.0205194779626,False,True
21500,Male,18-24,some_college,6204.0,5514,690.0,476.94444120882673,727.038359308675,False,True
21660,Male,18-24,some_college,9586.0,10139,-553.0,952.4809709385274,1191.9383268011395,True,True
21780,Male,18-24,some_college,4292.7989587984175,4189,103.79895879841752,431.93518032223307,452.65159178221444,True,True
21820,Male,18-24,some_college,1751.74458083158,2424,-672.2554191684201,428.8228072292797,434.20413927863734,False,False
22020,Male,18-24,some_college,8351.069823456324,8986,-634.9301765436758,661.8519471906085,1008.9486082119464,True,True
22140,Male,18-24,some_college,1384.9114291296803,1220,164.9114291296803,239.71024175032656,282.9199780755942,True,True
22180,Male,18-24,some_college,11862.29354997483,11689,173.29354997482915,567.8071855832752,847.1162131637575,True,True
22220,Male,18-24,some_college,13344.908628728523,13228,116.90862872852267,1030.27957370803,1098.7707445213648,True,True
22380,Male,18-24,some_college,7946.0,7773,173.0,604.0132448878915,660.3040040475674,True,True
22420,Male,18-24,some_college,4619.791122039261,4782,-162.2088779607393,474.1402746023586,581.2791525761924,True,True
22500,Male,18-24,some_college,2806.0704314174923,2784,22.070431417492273,379.81179549877066,351.7180641708487,True,True
22520,Male,18-24,some_college,2796.0997531589123,3170,-373.90024684108766,439.6020928066653,478.1883127407959,True,True
22540,Male,18-24,some_college,1737.7023135331196,1633,104.70231353311965,227.18494668441394,309.23761365030236,True,True
22660,Male,18-24,some_college,14139.0,13919,220.0,986.6032637286378,1049.2081583973222,True,True
22900,Male,18-24,some_college,3446.948058329508,3090,356.94805832950806,390.54065089309205,419.3480878784692,True,True
23060,Male,18-24,some_college,5695.203535752838,5838,-142.79646424716157,631.5892652665972,712.8000724083424,True,True
23420,Male,18-24,some_college,23601.0,23197,404.0,1207.765291768231,1241.324891440593,True,True
23460,Male,18-24,some_college,1328.4164501815771,1364,-35.58354981842285,275.3924472457442,319.4136219354213,True,True
23540,Male,18-24,some_college,16660.102042167648,17798,-1137.8979578323524,1250.587861767417,1178.3675274145544,True,True
23580,Male,18-24,some_college,2751.0,2873,-122.0,489.94795641986303,453.36316391360026,True,True
23900,Male,18-24,some_college,2217.5218693610545,2414,-196.47813063894546,284.7174037532655,328.64029104336794,True,True
24020,Male,18-24,some_college,1684.0,1632,52.0,280.58866691297425,296.274729695683,True,True
24140,Male,18-24,some_college,2395.0,2555,-160.0,395.03544144797945,434.70615123465876,True,True
24220,Male,18-24,some_college,4350.977141367528,4787,-436.022858632472,478.87576677046417,468.44146489850624,True,True
24260,Male,18-24,some_college,923.5389266679877,1216,-292.46107333201235,270.6325922722539,210.55337350474267,False,True
24300,Male,18-24,some_college,3034.8925568858003,3179,-144.10744311419967,383.69388840584884,468.79060966565453,True,True
24340,Male,18-24,some_college,21815.820179175345,21226,589.8201791753454,1297.7230058837672,1655.4257887648241,True,True
24420,Male,18-24,some_college,649.5505106572281,497,152.55051065722807,178.7316424139833,161.04673861516363,True,True
24500,Male,18-24,some_college,1080.198033056328,1083,-2.801966943671914,244.86118516416602,224.4135837055055,True,True
24540,Male,18-24,some_college,5118.0,5128,-10.0,510.2832546733236,626.2561666492794,True,True
24580,Male,18-24,some_college,5163.418080526504,5002,161.41808052650413,527.4590031462161,768.6718948279896,True,True
24660,Male,18-24,some_college,17525.301337303412,18245,-719.6986626965881,1279.2439173199143,1339.9854356616831,True,True
24780,Male,18-24,some_college,8108.0,7891,217.0,817.2735160275291,832.9607387438799,True,True
24860,Male,18-24,some_college,17167.257121561674,18541,-1373.7428784383264,1152.528090763952,1193.2029583820301,False,True
25060,Male,18-24,some_college,6018.715025723091,6172,-153.28497427690945,744.3037014552594,590.5142534030343,True,True
25180,Male,18-24,some_college,3919.400313866525,3737,182.4003138665248,496.19048761539153,558.8465366884396,True,True
25220,Male,18-24,some_college,2658.216837313066,2508,150.2168373130662,353.5788455210521,383.6803384754331,True,True
25260,Male,18-24,some_college,2430.0,2338,92.0,368.0244557091281,496.2567228839323,True,True
25420,Male,18-24,some_college,9310.0,9252,58.0,598.5064744846125,814.3052408525933,True,True
25500,Male,18-24,some_college,5588.0,5534,54.0,454.1101188037985,591.883024196927,True,True
25540,Male,18-24,some_college,23417.925895809567,23037,380.925895809567,1158.8580586076969,1294.5561779239947,True,True
25620,Male,18-24,some_college,3882.1571824689454,3829,53.15718246894539,470.417899319318,588.5296177450334,True,True
25740,Male,18-24,some_college,1010.493640481959,1124,-113.506359518041,209.990475974507,180.9368397898715,True,True
25860,Male,18-24,some_college,5048.858225499955,5301,-252.14177450004536,639.4137940332536,616.4099133785267,True,True
