cbsa,sex,bucket,est,published,gap,pub_moe,moe,pass_pub_moe,pass_combined_moe
46140,Female,4,19534.28272573495,19182,352.28272573494905,714.0,1230.5669266749399,True,True
46220,Female,4,4201.723402811529,4246,-44.27659718847099,739.0,609.3546838337223,True,True
46300,Female,4,1013.814857938976,837,176.81485793897605,247.0,243.4112009200031,True,True
46340,Female,4,3929.0,4525,-596.0,580.0,405.8960415934726,False,True
46520,Female,4,33581.0,33976,-395.0,1304.0,1474.4247046043076,True,True
46540,Female,4,5236.9177773467445,5239,-2.082222653255485,480.0,486.6465789256758,True,True
46660,Female,4,1472.8064632428893,1561,-88.19353675711068,319.0,320.8658858166448,True,True
46700,Female,4,18010.0,18268,-258.0,941.0,1042.3881638627954,True,True
47020,Female,4,1108.0390507877696,948,160.0390507877696,245.0,274.1471454678533,True,True
47220,Female,4,2678.5295353511865,2262,416.5295353511865,423.0,430.2771301811564,True,True
47260,Female,4,47088.435690917984,47842,-753.5643090820158,1871.0,1695.0353121530566,True,True
47300,Female,4,8686.0,8674,12.0,722.0,735.4341332463092,True,True
47380,Female,4,5450.2202889362425,5259,191.22028893624247,670.0,745.5892586592169,True,True
47460,Female,4,1451.9791472631812,1305,146.97914726318118,245.0,227.96874298952022,True,True
47580,Female,4,3512.572214223008,3672,-159.4277857769921,709.0,755.7211133093218,True,True
47900,Female,4,496144.460174887,491237,4907.460174886975,4810.0,6047.286323723904,False,True
47930,Female,4,18168.0,17627,541.0,1041.0,1155.6847372440072,True,True
47940,Female,4,2911.6161504881834,2915,-3.3838495118166065,368.0,595.4216454548779,True,True
48060,Female,4,1302.7043283655846,1386,-83.29567163441538,195.0,243.8928055262205,True,True
48140,Female,4,2603.0,2491,112.0,343.0,413.8505829689624,True,True
48260,Female,4,1177.3524562061468,1456,-278.6475437938532,272.0,171.8084539279539,False,True
48300,Female,4,2998.0,3016,-18.0,321.0,468.58020626676074,True,True
48540,Female,4,1530.1712885315894,1436,94.17128853158943,222.0,230.08627012463614,True,True
48620,Female,4,10317.206788778112,9709,608.2067887781122,703.0,1042.0754048884373,True,True
48660,Female,4,1807.3543841494968,1868,-60.64561585050319,278.0,305.85647297509854,True,True
48680,Female,4,1859.0,1255,604.0,332.0,448.03078185265355,False,False
48700,Female,4,1522.818682371916,1464,58.81868237191611,263.0,281.3893277577475,True,True
48900,Female,4,11648.0,11720,-72.0,926.0,1067.3014302611518,True,True
49020,Female,4,3467.523459049665,3293,174.52345904966478,362.0,397.06931111521425,True,True
49180,Female,4,14371.424404713074,14283,88.42440471307418,959.0,1122.9382956325553,True,True
49340,Female,4,36467.0,36757,-290.0,1403.0,1699.287189616208,True,True
49420,Female,4,3797.0,3644,153.0,429.0,621.2564156147605,True,True
49620,Female,4,11505.0,10947,558.0,863.0,1149.1367649544593,True,True
49660,Female,4,5479.0,5603,-124.0,633.0,690.061716446435,True,True
49700,Female,4,4863.0,4731,132.0,538.0,651.5117978248744,True,True
49740,Female,4,2300.530669103354,2140,160.53066910335383,434.0,399.7505952198058,True,True
10180,Female,3,2595.150547822582,3144,-548.8494521774178,486.0,430.68715882665873,False,True
10420,Female,3,15774.0,16067,-293.0,984.0,1096.6008509833923,True,True
10500,Female,3,2641.9974289696333,2475,166.99742896963335,414.0,484.2605844893308,True,True
10540,Female,3,2558.4494259763023,2135,423.44942597630234,348.0,380.54369384689255,False,True
10580,Female,3,32688.670850767074,32753,-64.32914923292628,1448.0,1651.8430184115994,True,True
10740,Female,3,21755.61591037096,22273,-517.3840896290385,1402.0,1293.8523382535398,True,True
10780,Female,3,1905.6908863088654,2429,-523.3091136911346,392.0,319.0995059740158,False,False
10900,Female,3,21258.0,21946,-688.0,1157.0,1320.705028237759,True,True
11020,Female,3,2128.763202570787,1989,139.76320257078714,342.0,317.4808833930961,True,True
11100,Female,3,4478.914117796484,4676,-197.08588220351612,496.0,629.5186998407888,True,True
11180,Female,3,2198.0,2787,-589.0,320.0,396.6389738115129,False,False
11200,Female,3,4990.797462368178,5236,-245.20253763182245,519.0,422.79523778478216,True,True
11260,Female,3,12946.073828870674,13355,-408.92617112932567,951.0,1304.232195444118,True,True
11460,Female,3,9422.0,9833,-411.0,627.0,874.0547712028691,True,True
11500,Female,3,1100.0,1336,-236.0,350.0,345.96798249079353,True,True
11540,Female,3,6249.1493452339255,5813,436.1493452339255,537.0,843.7896956344487,True,True
11700,Female,3,8315.030306932502,7603,712.0303069325018,951.0,821.7075943949993,True,True
12020,Female,3,4137.619704931594,4109,28.619704931594242,537.0,592.4552858702431,True,True
12060,Female,3,173532.6123909722,176342,-2809.3876090277918,3700.0,3928.693618730287,True,True
12100,Female,3,9499.0,9599,-100.0,764.0,977.3630831010297,True,True
12220,Female,3,3114.821304148136,3492,-377.1786958518642,485.0,462.4613569463283,True,True
12260,Female,3,12229.079900598037,13482,-1252.920099401963,1176.0,1327.596223214792,False,True
12420,Female,3,70154.15760386406,70450,-295.8423961359367,2295.0,2841.4007408635953,True,True
12540,Female,3,13524.0,13593,-69.0,987.0,1200.8838008941582,True,True
12580,Female,3,98784.85663576642,100366,-1581.143364233576,2456.0,2612.7257789412806,True,True
12620,Female,3,3304.521055132685,3233,71.52105513268498,435.0,610.7879851701089,True,True
12700,Female,3,7098.288446533513,6622,476.2884465335128,618.0,740.1124503857745,True,True
12940,Female,3,16786.994654605263,16567,219.99465460526335,1112.0,1256.349870402919,True,True
12980,Female,3,2784.9639682129146,2771,13.963968212914551,382.0,429.4014894533891,True,True
13020,Female,3,2023.5930286723958,1912,111.5930286723958,278.0,334.5740221126322,True,True
13140,Female,3,6767.0,6817,-50.0,713.0,873.3005058891526,True,True
13220,Female,3,1752.0,1379,373.0,356.0,399.02542937606125,False,True
13380,Female,3,5177.0,4794,383.0,496.0,581.0463914385408,True,True
13460,Female,3,6335.0,6560,-225.0,687.0,807.9443080103047,True,True
13740,Female,3,3583.855938449978,3855,-271.1440615500219,476.0,636.052551519493,True,True
13780,Female,3,4798.752462685042,4828,-29.24753731495821,435.0,423.94472528312144,True,True
13820,Female,3,24976.472394177003,23961,1015.4723941770026,1639.0,1593.1510122260397,True,True
13900,Female,3,3555.6290502214497,4356,-800.3709497785503,580.0,668.3272467959083,False,True
13980,Female,3,3296.0,3449,-153.0,450.0,504.11319563913423,True,True
14010,Female,3,4541.0,4890,-349.0,518.0,558.7608817117122,True,True
14020,Female,3,3052.234436148142,3266,-213.76556385185813,444.0,471.45822300165975,True,True
14260,Female,3,17005.635811884156,16984,21.635811884156283,1067.0,1584.9034521403746,True,True
14460,Female,3,181803.50929842622,185908,-4104.4907015737845,3832.0,3517.331982403675,False,True
14500,Female,3,9785.329523752298,9490,295.329523752298,788.0,804.9265188498235,True,True
14540,Female,3,2784.78423050035,2883,-98.21576949964992,446.0,597.1361847982104,True,True
14580,Female,3,3531.0,3238,293.0,456.0,648.7375093816836,True,True
14740,Female,3,6868.0,6453,415.0,580.0,631.4371658892514,True,True
14860,Female,3,24694.0,24765,-71.0,1220.0,1498.3978037106835,True,True
15180,Female,3,3464.0,3686,-222.0,468.0,512.8163167097455,True,True
15260,Female,3,1558.0894888128805,1771,-212.91051118711948,330.0,296.7300306734597,True,True
15380,Female,3,30921.0,31521,-600.0,1608.0,1912.50589269419,True,True
15500,Female,3,3400.0,3162,238.0,424.0,516.7782619944458,True,True
15540,Female,3,6852.199286576439,7828,-975.8007134235613,632.0,775.9032963955345,False,True
15940,Female,3,7130.0,7485,-355.0,663.0,660.5647998067639,True,True
15980,Female,3,13900.0,14156,-256.0,1115.0,1055.5331282987995,True,True
16020,Female,3,1288.1634204363795,1460,-171.8365795636205,282.0,265.88871739333257,True,True
16180,Female,3,1216.2003831395582,996,220.2003831395582,173.0,174.4538302356089,False,True
16220,Female,3,1581.507753446545,1824,-242.49224655345506,336.0,280.8863240804397,True,True
16300,Female,3,6327.62222133005,6137,190.6222213300498,546.0,724.177980826021,True,True
16540,Female,3,2902.5469827646557,3003,-100.4530172353443,336.0,420.76454552948036,True,True
16580,Female,3,4821.580201869358,4946,-124.41979813064245,572.0,627.0240802468301,True,True
16620,Female,3,3560.5869223785267,3539,21.58692237852665,495.0,533.8305916911036,True,True
16700,Female,3,19431.0,20200,-769.0,1406.0,1561.2563621299514,True,True
16740,Female,3,66691.26824782803,67001,-309.73175217196695,2670.0,2329.357795181824,True,True
16820,Female,3,6606.902562327428,6687,-80.09743767257169,602.0,572.9002153638639,True,True
16860,Female,3,9952.126042494634,10487,-534.873957505366,731.0,978.4947393124303,True,True
16940,Female,3,2761.0,2591,170.0,351.0,519.4707105759188,True,True
16980,Female,3,266061.18966779864,267088,-1026.810332201363,4494.0,5413.57656033737,True,True
17020,Female,3,3922.0,3818,104.0,477.0,551.0311725109116,True,True
17140,Female,3,57827.0999252215,58759,-931.900074778503,1926.0,2573.797618881386,True,True
17300,Female,3,4927.791466682088,5469,-541.208533317912,631.0,640.4437735684844,True,True
17410,Female,3,55828.0,57045,-1217.0,1762.0,1949.5960244080052,True,True
17420,Female,3,1784.0,1983,-199.0,453.0,455.2268154859729,True,True
17660,Female,3,3264.4707535348607,3010,254.4707535348607,419.0,624.9012387840606,True,True
17780,Female,3,4313.160107976587,4780,-466.8398920234131,475.0,516.7245956764137,True,True
17820,Female,3,18580.0,18813,-233.0,1131.0,1241.9876914914455,True,True
17860,Female,3,4294.049885058359,4777,-482.950114941641,559.0,559.4952102487608,True,True
17900,Female,3,18072.341947540714,17543,529.3419475407136,1298.0,1303.0596459792841,True,True
17980,Female,3,4909.934074136089,5487,-577.0659258639107,631.0,604.4017471633413,True,True
18020,Female,3,1562.3380134566346,1720,-157.6619865433654,337.0,289.8832077087562,True,True
18140,Female,3,63105.13454795063,62832,273.13454795062717,2279.0,2608.527933591169,True,True
18580,Female,3,6546.822487523241,6803,-256.17751247675915,795.0,760.9348426894286,True,True
18700,Female,3,1970.5505740236981,2186,-215.44942597630188,336.0,328.7925132975627,True,True
18880,Female,3,5034.718011136798,5668,-633.2819888632021,572.0,581.3155837049802,False,True
19100,Female,3,206237.72876403813,208873,-2635.2712359618745,4832.0,4517.7261447106985,True,True
19140,Female,3,1562.5812554141748,1449,113.58125541417485,247.0,247.25227160454338,True,True
19300,Female,3,4530.0,4467,63.0,679.0,849.2853181940684,True,True
19340,Female,3,7938.070362424511,8143,-204.92963757548932,640.0,882.6054336545839,True,True
19430,Female,3,20073.0,20895,-822.0,1119.0,1275.699037877861,True,True
19460,Female,3,2313.0,2226,87.0,433.0,486.8225962542721,True,True
19500,Female,3,2278.6576333030507,2215,63.657633303050716,343.0,370.30159734850696,True,True
19660,Female,3,13240.0,13901,-661.0,1133.0,1304.0031832452519,True,True
19740,Female,3,105315.79984293842,106648,-1332.200157061583,2752.0,2989.7973889197146,True,True
19780,Female,3,21648.533989322863,20691,957.5339893228629,1219.0,1794.2132727538155,True,True
19820,Female,3,111498.71716045226,109892,1606.7171604522591,2624.0,3662.8318596082854,True,True
20020,Female,3,1959.0,2094,-135.0,254.0,307.6002650214236,True,True
20100,Female,3,4385.0,4277,108.0,512.0,705.5747108749364,True,True
20220,Female,3,1870.3391161151958,2377,-506.6608838848042,365.0,305.86597658931225,False,False
20260,Female,3,6697.865702144378,6964,-266.1342978556222,538.0,608.6632781961052,True,True
20500,Female,3,17597.16838730037,17556,41.16838730037125,1205.0,1428.4788455973553,True,True
20580,Female,3,632.1957588301158,187,445.1957588301158,115.0,183.08986435164348,False,False
20740,Female,3,3433.9821993286578,3480,-46.01780067134223,402.0,660.2079161818466,True,True
20940,Female,3,2067.0,1892,175.0,375.0,446.11629657803365,True,True
21060,Female,3,1609.3041578666418,1976,-366.69584213335816,356.0,409.4907548272332,False,True
21140,Female,3,2339.0,2365,-26.0,414.0,480.18660179012704,True,True
21300,Female,3,1767.2191857054704,1990,-222.7808142945296,304.0,237.0587604773236,True,True
21340,Female,3,9682.674939534138,9771,-88.3250604658624,823.0,849.7340890960214,True,True
21420,Female,3,617.6896463002728,871,-253.31035369972722,218.0,190.95038280220018,False,True
21500,Female,3,4563.0,4707,-144.0,490.0,639.4935119774477,True,True
21660,Female,3,7988.0,8336,-348.0,700.0,798.4035080435519,True,True
21780,Female,3,5296.531598271962,5704,-407.46840172803786,629.0,635.6030221582096,True,True
21820,Female,3,3059.361384099012,2836,223.36138409901196,462.0,497.93801850826594,True,True
22020,Female,3,6722.73355404236,5990,732.7335540423601,604.0,905.7615455604107,False,True
22140,Female,3,1788.2721721795015,1817,-28.727827820498533,318.0,351.5967201883567,True,True
22180,Female,3,5637.099569234563,5877,-239.9004307654368,501.0,606.0562675904955,True,True
22220,Female,3,12271.212113720276,11972,299.21211372027574,1126.0,1273.5812817980423,True,True
22380,Female,3,2948.0,3104,-156.0,465.0,416.5192299237215,True,True
22420,Female,3,7105.827652825745,7309,-203.17234717425526,590.0,708.6586515530133,True,True
22500,Female,3,3534.0504545901126,3816,-281.9495454098874,565.0,544.2355661699214,True,True
22520,Female,3,2522.8290262514934,2764,-241.17097374850664,502.0,470.5135126529039,True,True
22540,Female,3,2291.8506547660727,1881,410.8506547660727,283.0,304.9792104674593,False,True
22660,Female,3,9347.0,9627,-280.0,660.0,870.4441762521307,True,True
22900,Female,3,2543.634387122149,2650,-106.36561287785116,381.0,435.9200423248212,True,True
23060,Female,3,7075.8115652308115,7200,-124.18843476918846,567.0,590.8578673217038,True,True
23420,Female,3,20574.0,20445,129.0,1114.0,1486.1545360018083,True,True
23460,Female,3,1080.3935883872168,1076,4.393588387216823,295.0,275.71614915902217,True,True
23540,Female,3,6230.33634895156,6213,17.336348951559557,671.0,879.2598682043451,True,True
23580,Female,3,3548.0,3403,145.0,553.0,617.1596290020922,True,True
23900,Female,3,2188.453017235344,2421,-232.54698276465615,306.0,343.333591798439,True,True
24020,Female,3,3132.0,2892,240.0,355.0,461.9921804167794,True,True
24140,Female,3,1308.0,1380,-72.0,238.0,340.8402685606559,True,True
24220,Female,3,2251.9983300468025,2092,159.9983300468025,309.0,329.3937213755998,True,True
24260,Female,3,1199.818646418924,1302,-102.18135358107611,193.0,233.7435320657716,True,True
24300,Female,3,2963.607884704965,3214,-250.39211529503518,453.0,584.8703341464436,True,True
24340,Female,3,26738.13182528626,27398,-659.8681747137416,1400.0,1717.3151865913676,True,True
24420,Female,3,1451.761274923889,1557,-105.238725076111,287.0,261.00489803441684,True,True
24500,Female,3,1648.015904346175,1472,176.01590434617492,276.0,285.2793101521041,True,True
24540,Female,3,8406.0,8601,-195.0,773.0,947.3178519173224,True,True
24580,Female,3,6863.952476541974,7199,-335.04752345802626,574.0,951.2957394768192,True,True
24660,Female,3,13121.838027245576,14350,-1228.161972754424,1139.0,1083.5324688865992,False,True
24780,Female,3,2838.0,3104,-266.0,433.0,501.0648127824883,True,True
24860,Female,3,17408.84886740761,17840,-431.15113259238933,1171.0,1398.6827813622824,True,True
25060,Female,3,5410.116074995429,6134,-723.8839250045712,685.0,637.1498814140087,False,True
25180,Female,3,6508.49294897266,6885,-376.5070510273399,698.0,539.9245308307095,True,True
25220,Female,3,1694.0179370717822,2118,-423.98206292821783,484.0,406.58088566855434,True,True
25260,Female,3,2457.0,2297,160.0,401.0,488.35032741619005,True,True
25420,Female,3,15688.0,15307,381.0,874.0,1175.9798845154623,True,True
25500,Female,3,2259.0,1973,286.0,278.0,356.4210533063388,False,True
25540,Female,3,37995.08313625107,39291,-1295.9168637489274,1472.0,1718.703383772053,True,True
25620,Female,3,1681.307720999627,1826,-144.692279000373,368.0,386.35014111667516,True,True
25740,Female,3,1750.6549896666195,2362,-611.3450103333805,384.0,254.98263634513802,False,False
25860,Female,3,5647.421658673424,5802,-154.57834132657626,595.0,647.4646390229875,True,True
25940,Female,3,3874.6316109268587,4175,-300.3683890731413,510.0,493.02188521193915,True,True
25980,Female,3,1625.3960935285074,1065,560.3960935285074,312.0,343.93498643498884,False,False
26140,Female,3,1791.0,1923,-132.0,420.0,445.36897817147076,True,True
26300,Female,3,1254.5190961620679,1257,-2.4809038379321464,312.0,211.53032082419347,True,True
26380,Female,3,2858.9419615465144,2927,-68.05803845348555,481.0,458.40202523082513,True,True
26420,Female,3,163686.2232996374,167457,-3770.7767003625922,4007.0,4330.779061654764,True,True
26580,Female,3,5255.167220741809,5855,-599.8327792581913,641.0,723.698420065262,True,True
26620,Female,3,10829.431631146741,10694,135.43163114674098,1013.0,1026.7447386584586,True,True
26820,Female,3,2495.44092533024,2221,274.44092533024013,350.0,395.00942654599964,True,True
26900,Female,3,53434.38403555136,54334,-899.6159644486397,2129.0,2398.8467342699823,True,True
26980,Female,3,4566.957965418009,4884,-317.0420345819912,500.0,795.9002266827482,True,True
27060,Female,3,2604.0,2620,-16.0,323.0,430.4357117953273,True,True
27100,Female,3,2920.0,3168,-248.0,389.0,535.2731167649372,True,True
27140,Female,3,12096.200315794707,11485,611.2003157947074,993.0,1083.4209851394378,True,True
27180,Female,3,2519.8515951882846,2723,-203.1484048117154,382.0,434.90700637853445,True,True
27260,Female,3,38253.11818927963,37417,836.1181892796303,2037.0,1994.296670575078,True,True
27340,Female,3,2673.5488695989015,2781,-107.45113040109845,468.0,579.8001235838312,True,True
27500,Female,3,3643.0,3828,-185.0,464.0,521.7349021545808,True,True
27620,Female,3,3084.395026745743,2591,493.39502674574305,344.0,386.2316925511265,False,True
27740,Female,3,3316.3015990068043,3370,-53.69840099319572,479.0,537.0076709451769,True,True
27780,Female,3,2004.0,2058,-54.0,260.0,304.6678116469641,True,True
27860,Female,3,2249.0,2368,-119.0,457.0,500.5604176732815,True,True
27900,Female,3,2905.7618634435225,2569,336.76186344352254,391.0,467.6067164071064,True,True
27980,Female,3,3917.897771903322,3736,181.89777190332188,511.0,511.9847957262226,True,True
28020,Female,3,5743.0,6140,-397.0,657.0,719.1157528911809,True,True
28100,Female,3,2090.6207539379684,2249,-158.3792460620316,342.0,352.04833033011295,True,True
28140,Female,3,60008.01328776719,58985,1023.0132877671931,2105.0,2482.2582580858566,True,True
28420,Female,3,6957.551344713049,6662,295.5513447130488,648.0,655.8411213839607,True,True
28450,Female,3,3708.0,4037,-329.0,431.0,725.5570826113545,True,True
28660,Female,3,7909.707391689227,7911,-1.2926083107731756,958.0,947.5832866376163,True,True
28700,Female,3,4042.9197482079653,4509,-466.0802517920347,505.0,455.6101418002023,True,True
28740,Female,3,4660.615545017025,4345,315.6155450170254,389.0,589.1680040428244,True,True
28880,Female,3,20034.185266658333,19280,754.1852666583327,978.0,1406.7319728938835,True,True
28940,Female,3,15406.276893106486,15709,-302.72310689351434,926.0,926.1603264023349,True,True
29020,Female,3,1582.8489961835967,1570,12.848996183596682,392.0,328.2466092039951,True,True
29100,Female,3,3440.624759236537,3432,8.624759236537102,345.0,429.70770452460374,True,True
29180,Female,3,5563.131510937708,5836,-272.8684890622917,586.0,615.4789442751554,True,True
29200,Female,3,3126.371903866994,3422,-295.6280961330058,451.0,518.2531787278722,True,True
29340,Female,3,3340.902092523009,3275,65.90209252300883,439.0,545.9566970541572,True,True
29420,Female,3,2610.0,2822,-212.0,472.0,449.56212794924124,True,True
29460,Female,3,12118.0,11348,770.0,951.0,1186.0023341840438,True,True
29540,Female,3,13055.0,12633,422.0,799.0,965.4258204802687,True,True
29620,Female,3,12665.0,12240,425.0,755.0,998.9533897610038,True,True
29700,Female,3,2772.0,2885,-113.0,429.0,466.71754928436104,True,True
29740,Female,3,3068.0,3398,-330.0,546.0,722.4479679084163,True,True
29820,Female,3,47621.0,48700,-1079.0,1751.0,1896.6005010448957,True,True
29940,Female,3,2558.0,2383,175.0,574.0,684.0910061570756,True,True
30020,Female,3,1783.0,1626,157.0,264.0,346.21251677618477,True,True
30140,Female,3,3070.0,3010,60.0,460.0,538.5669455218637,True,True
30300,Female,3,988.5841669438431,1464,-475.4158330561569,277.0,135.6150628151683,False,False
30340,Female,3,2248.0,2418,-170.0,350.0,467.2832355127349,True,True
30460,Female,3,11389.19927543692,12046,-656.8007245630797,819.0,1025.878118709885,True,True
30500,Female,3,7259.0,7067,192.0,659.0,810.0078385369181,True,True
30620,Female,3,1502.0,1507,-5.0,279.0,322.76748685586347,True,True
30700,Female,3,8090.91146673223,7583,507.9114667322301,615.0,835.0578797287835,True,True
30780,Female,3,17173.0,17957,-784.0,1197.0,1247.811657014491,True,True
30860,Female,3,2386.4315432247577,1823,563.4315432247577,297.0,333.49811562916153,False,False
30980,Female,3,3459.4581915024596,3634,-174.5418084975404,510.0,502.83609860843393,True,True
31020,Female,3,2115.534848098034,1849,266.5348480980342,313.0,388.4624626767899,True,True
31080,Female,3,315751.0,321058,-5307.0,4936.0,5104.4361265306525,False,True
31140,Female,3,31453.89444386658,31884,-430.1055561334215,1420.0,1741.1822384250847,True,True
31180,Female,3,6437.088718942082,6557,-119.91128105791813,688.0,788.2243102197665,True,True
31340,Female,3,4942.0,4809,133.0,550.0,581.9690569244211,True,True
31420,Female,3,4153.182370723749,4283,-129.81762927625095,516.0,636.1487387963065,True,True
31540,Female,3,22404.64565635568,22412,-7.354343644321489,1202.0,1497.4888017904625,True,True
31700,Female,3,13925.377823242407,14785,-859.6221767575935,944.0,1086.7768353744623,True,True
31740,Female,3,2999.0,2642,357.0,396.0,550.2564342161298,True,True
31860,Female,3,2684.0,2546,138.0,270.0,490.48427394260057,True,True
31900,Female,3,1487.0,1567,-80.0,313.0,327.2834884202074,True,True
32580,Female,3,8790.0,9041,-251.0,892.0,896.9972471808372,True,True
32780,Female,3,4193.0,4408,-215.0,463.0,672.2517468552983,True,True
32820,Female,3,26804.062472276877,27051,-246.9375277231229,1577.0,1618.4657616345974,True,True
32900,Female,3,3540.0,3468,72.0,442.0,618.39497173833,True,True
33100,Female,3,128716.89157781546,128136,580.8915778154624,3334.0,3384.7277316051122,True,True
33140,Female,3,1521.0,1721,-200.0,338.0,305.1718858180583,True,True
33220,Female,3,1645.406971327604,2225,-579.593028672396,336.0,272.0460194362354,False,False
33260,Female,3,4045.642120846585,3794,251.64212084658493,621.0,756.7656793908809,True,True
33340,Female,3,45092.0,45714,-622.0,1718.0,2558.5653334886724,True,True
33460,Female,3,129465.17868690423,130378,-912.8213130957738,2629.0,4216.5236653371785,True,True
33500,Female,3,1606.5819886554943,1614,-7.418011344505658,313.0,319.49909494512985,True,True
33540,Female,3,2567.905054322154,3070,-502.0949456778462,419.0,488.80952633750957,False,True
33660,Female,3,5601.0,5699,-98.0,580.0,739.152062158897,True,True
33700,Female,3,10055.0,9927,128.0,810.0,1064.7605441078056,True,True
33740,Female,3,3024.9302151543507,2897,127.93021515435066,437.0,426.0367665397945,True,True
33780,Female,3,3370.0,3665,-295.0,481.0,629.87864117225,True,True
33860,Female,3,6919.016456060486,7172,-252.98354393951377,739.0,786.2213809770388,True,True
34060,Female,3,2682.6950596252136,3065,-382.3049403747864,445.0,365.4430114375048,True,True
34100,Female,3,1203.6361691837137,1660,-456.3638308162863,465.0,306.3299842757321,True,True
34580,Female,3,2703.0,2696,7.0,335.0,388.3130428758478,True,True
34620,Female,3,1993.0,2034,-41.0,334.0,439.8741996056941,True,True
34740,Female,3,3019.0,3062,-43.0,382.0,509.8762349874723,True,True
34820,Female,3,6128.37255045068,6525,-396.62744954931986,849.0,869.7847213353015,True,True
34900,Female,3,3676.0,3690,-14.0,381.0,455.6160036834747,True,True
34940,Female,3,6725.0,6295,430.0,618.0,783.1587413848486,True,True
34980,Female,3,52821.405256034275,54002,-1180.5947439657248,2053.0,2065.3893485607496,True,True
35300,Female,3,18773.0,18651,122.0,1080.0,1308.06796341207,True,True
35380,Female,3,20717.0,21463,-746.0,1324.0,1518.9987808261237,True,True
35620,Female,3,570978.8147333416,578890,-7911.185266658431,6094.0,7019.4145688399585,False,True
35660,Female,3,2694.0,2718,-24.0,326.0,427.3426959449524,True,True
35840,Female,3,16087.0,15857,230.0,1115.0,1385.0188353155165,True,True
35980,Female,3,7937.0,8104,-167.0,671.0,842.0793401455709,True,True
36100,Female,3,6205.0,5597,608.0,747.0,984.0459572639381,True,True
36220,Female,3,2557.0,2287,270.0,485.0,482.3461471210276,True,True
36260,Female,3,12163.013842347404,12315,-151.98615765259638,812.0,915.5959105560236,True,True
36420,Female,3,27640.872185249325,28138,-497.1278147506746,1492.0,1673.9294481109343,True,True
36500,Female,3,9896.0,9888,8.0,618.0,888.6520059498826,True,True
36540,Female,3,24862.477951689427,25622,-759.5220483105732,975.0,1435.3427989234829,True,True
36740,Female,3,55189.0,55551,-362.0,2188.0,2300.0878600517635,True,True
36780,Female,3,3480.0,3460,20.0,358.0,596.5513742241736,True,True
36980,Female,3,1972.6592793836014,1921,51.659279383601415,323.0,417.8066388638808,True,True
37100,Female,3,18611.0,19103,-492.0,1051.0,1179.4496855700331,True,True
37140,Female,3,1462.0258364867755,1935,-472.97416351322454,325.0,228.9387534932251,False,False
37340,Female,3,11607.0,11615,-8.0,808.0,1095.6719432675777,True,True
37460,Female,3,3321.704721083942,3054,267.7047210839419,418.0,484.4197100331047,True,True
37620,Female,3,1154.8871160155097,1279,-124.11288398449028,247.0,245.31221579485194,True,True
37860,Female,3,8496.0,8465,31.0,823.0,923.4908250444344,True,True
37900,Female,3,7287.344642106737,7216,71.34464210673741,588.0,744.0469444140277,True,True
37980,Female,3,198389.341227156,199565,-1175.6587728440063,3811.0,4771.125183082595,True,True
38060,Female,3,119895.39517544977,121191,-1295.6048245502316,3387.0,3072.5253286076822,True,True
38240,Female,3,1647.46419321073,1782,-134.53580678927005,315.0,346.6153588059394,True,True
38300,Female,3,63637.75027490001,64446,-808.2497250999877,2130.0,2242.5561348917413,True,True
38340,Female,3,4054.0,4253,-199.0,465.0,551.7657126557431,True,True
38540,Female,3,776.064786585366,1301,-524.935213414634,223.0,187.78447001849895,False,False
38860,Female,3,18017.0,18505,-488.0,1151.0,1419.2872772293142,True,True
38900,Female,3,73652.22288347108,74060,-407.77711652891594,1957.0,2121.725941692246,True,True
38940,Female,3,8328.0,8015,313.0,801.0,832.6037132363753,True,True
39150,Female,3,4081.0,4372,-291.0,601.0,552.111480127655,True,True
39300,Female,3,50665.0,51432,-767.0,1704.0,2108.1456408654503,True,True
39340,Female,3,10435.113301030335,10289,146.1133010303347,740.0,795.4150243707527,True,True
39380,Female,3,3255.6758635856136,3264,-8.32413641438643,484.0,549.970547053788,True,True
39460,Female,3,3240.0,3342,-102.0,492.0,538.8771185495353,True,True
39540,Female,3,5314.0,5239,75.0,486.0,855.2653841191633,True,True
39580,Female,3,44205.026143347284,44321,-115.97385665271577,1907.0,2215.35961817228,True,True
39660,Female,3,2804.752625533312,3036,-231.24737446668814,486.0,572.414884766604,True,True
39740,Female,3,11054.0,10799,255.0,648.0,986.2155030208916,True,True
39820,Female,3,3447.0,3378,69.0,423.0,450.49729850743836,True,True
39900,Female,3,13024.100116782778,12762,262.10011678277806,838.0,931.3624697546936,True,True
40060,Female,3,37165.01513899951,37946,-780.984861000492,1501.0,1807.6647214718298,True,True
40140,Female,3,87199.0,90926,-3727.0,2875.0,3039.3979063673123,False,True
40220,Female,3,5651.202618233282,5973,-321.797381766718,651.0,688.7066739964191,True,True
40340,Female,3,8781.079076988477,8979,-197.92092301152297,626.0,979.645750218676,True,True
40380,Female,3,30604.522849608096,31278,-673.4771503919037,1373.0,1718.4918827259762,True,True
40420,Female,3,7117.0,6938,179.0,680.0,787.4774962340193,True,True
40580,Female,3,2551.0,2796,-245.0,408.0,548.4456890306004,True,True
40660,Female,3,2009.1137483334574,1887,122.11374833345735,426.0,344.2492734698881,True,True
40900,Female,3,65268.0,65190,78.0,2051.0,2763.692701049404,True,True
40980,Female,3,3564.0,3398,166.0,431.0,620.5838535816494,True,True
41060,Female,3,4675.609685384011,4837,-161.39031461598915,469.0,661.7681926682037,True,True
